Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_023,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.44.39.103 오후,Capture Start Frame,593482,Total Frames in Take,667,Total Exported Frames,667,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,"c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4",test1,test1,test1,test1,test1,test1,test1,test1,"test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker7","test1:Marker7","test1:Marker7","test1:Marker7",c-arm:Marker1,c-arm:Marker1,c-arm:Marker1,c-arm:Marker2,c-arm:Marker2,c-arm:Marker2,c-arm:Marker3,c-arm:Marker3,c-arm:Marker3,c-arm:Marker4,c-arm:Marker4,c-arm:Marker4,test1:Marker1,test1:Marker1,test1:Marker1,test1:Marker2,test1:Marker2,test1:Marker2,test1:Marker3,test1:Marker3,test1:Marker3,test1:Marker4,test1:Marker4,test1:Marker4,test1:Marker5,test1:Marker5,test1:Marker5,test1:Marker6,test1:Marker6,test1:Marker6,test1:Marker7,test1:Marker7,test1:Marker7
,ID,"BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","C89A0","C89A0","C89A0","C8740","C8740","C8740","C8970","C8970","C8970","C8770","C8770","C8770","C8950","C8950","C8950","C89C0","C89C0","C89C0","C8980","C8980","C8980","C89B0","C89B0","C89B0","C88E0","C88E0","C88E0","C8930","C8930","C8930","C8960","C8960","C8960"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.722740,0.689684,0.021058,0.039233,0.052774,0.472582,-0.526422,0.001044,-0.043447,0.496389,-0.535598,0.972558,0.095969,0.505255,-0.523183,0.740884,0.042610,0.440964,-0.524661,0.734376,0.115964,0.447722,-0.522247,0.757643,-0.020535,0.311054,-0.239562,-0.919475,0.039507,0.276372,-0.409051,0.001102,0.078109,0.266109,-0.418356,0.921589,-0.016524,0.246770,-0.463436,0.964689,0.014563,0.279221,-0.408335,0.832452,0.093546,0.292004,-0.378213,0.730814,0.046154,0.303024,-0.366938,0.906553,-0.017651,0.306513,-0.369704,0.974796,0.078453,0.241079,-0.458626,0.883181,-0.043369,0.496314,-0.535580,0.095887,0.505022,-0.522177,0.042719,0.441381,-0.525632,0.115848,0.447864,-0.523199,0.078180,0.266198,-0.418063,-0.016610,0.246775,-0.463547,0.014651,0.279016,-0.407703,0.093694,0.292212,-0.379259,0.045948,0.302902,-0.366652,-0.017712,0.306562,-0.369768,0.078439,0.240862,-0.458213
1,0.008333,0.722730,0.689691,0.021030,0.039299,0.052775,0.472592,-0.526418,0.001045,-0.043446,0.496395,-0.535602,0.972190,0.095968,0.505265,-0.523181,0.726273,0.042611,0.440974,-0.524652,0.744132,0.115965,0.447733,-0.522236,0.744613,-0.020413,0.311011,-0.239600,-0.919482,0.039506,0.276375,-0.409062,0.001101,0.078107,0.266109,-0.418365,0.910945,-0.016527,0.246758,-0.463438,0.967786,0.014561,0.279224,-0.408346,0.844814,0.093544,0.292015,-0.378229,0.728492,0.046154,0.303038,-0.366957,0.899188,-0.017652,0.306526,-0.369722,0.981115,0.078450,0.241068,-0.458628,0.899631,-0.043368,0.496317,-0.535612,0.095893,0.505035,-0.522114,0.042712,0.441392,-0.525581,0.115850,0.447869,-0.523242,0.078180,0.266195,-0.418027,-0.016610,0.246760,-0.463536,0.014643,0.279037,-0.407760,0.093690,0.292222,-0.379285,0.045952,0.302906,-0.366633,-0.017714,0.306560,-0.369748,0.078437,0.240866,-0.458282
2,0.016667,0.722727,0.689699,0.020677,0.039416,0.052769,0.472587,-0.526410,0.001046,-0.043455,0.496386,-0.535575,0.972190,0.095964,0.505262,-0.523209,0.726273,0.042605,0.440971,-0.524620,0.744132,0.115960,0.447730,-0.522234,0.744613,-0.020646,0.311293,-0.239488,-0.919411,0.039533,0.276375,-0.409062,0.001098,0.078138,0.266114,-0.418355,0.910945,-0.016477,0.246795,-0.463482,0.967786,0.014589,0.279225,-0.408356,0.844814,0.093559,0.291994,-0.378195,0.728492,0.046163,0.303011,-0.366937,0.899188,-0.017641,0.306504,-0.369729,0.981115,0.078498,0.241098,-0.458634,0.899631,-0.043376,0.496308,-0.535559,0.095882,0.505031,-0.522192,0.042709,0.441396,-0.525614,0.115848,0.447864,-0.523179,0.078182,0.266198,-0.418061,-0.016607,0.246789,-0.463581,0.014647,0.279022,-0.407737,0.093685,0.292208,-0.379254,0.045960,0.302914,-0.366651,-0.017709,0.306560,-0.369762,0.078439,0.240883,-0.458275
3,0.025000,0.722763,0.689653,0.020806,0.039503,0.052771,0.472589,-0.526430,0.001037,-0.043447,0.496398,-0.535624,0.972169,0.095969,0.505259,-0.523214,0.732699,0.042604,0.440973,-0.524645,0.732914,0.115959,0.447724,-0.522236,0.752400,-0.020530,0.311010,-0.239584,-0.919484,0.039507,0.276374,-0.409057,0.001103,0.078108,0.266113,-0.418365,0.919623,-0.016528,0.246767,-0.463436,0.959900,0.014563,0.279222,-0.408340,0.833566,0.093547,0.292010,-0.378224,0.729849,0.046156,0.303028,-0.366947,0.897478,-0.017649,0.306515,-0.369707,0.982416,0.078450,0.241080,-0.458634,0.896154,-0.043373,0.496319,-0.535602,0.095894,0.505024,-0.522174,0.042708,0.441394,-0.525621,0.115842,0.447864,-0.523209,0.078183,0.266203,-0.418066,-0.016608,0.246783,-0.463574,0.014641,0.279025,-0.407709,0.093690,0.292221,-0.379275,0.045953,0.302893,-0.366618,-0.017709,0.306545,-0.369728,0.078436,0.240874,-0.458274
4,0.033333,0.722737,0.689701,0.021010,0.039031,0.052773,0.472583,-0.526405,0.001041,-0.043452,0.496388,-0.535542,0.972169,0.095968,0.505256,-0.523174,0.732699,0.042611,0.440965,-0.524647,0.732914,0.115966,0.447724,-0.522258,0.752400,-0.020489,0.311021,-0.239550,-0.919490,0.039509,0.276374,-0.409063,0.001102,0.078110,0.266109,-0.418369,0.919623,-0.016526,0.246770,-0.463442,0.959900,0.014565,0.279224,-0.408346,0.833566,0.093550,0.292006,-0.378229,0.729849,0.046160,0.303030,-0.366953,0.897478,-0.017646,0.306522,-0.369716,0.982416,0.078451,0.241074,-0.458637,0.896154,-0.043370,0.496300,-0.535476,0.095890,0.505048,-0.522241,0.042714,0.441380,-0.525619,0.115845,0.447859,-0.523199,0.078184,0.266204,-0.418064,-0.016613,0.246753,-0.463508,0.014647,0.279024,-0.407710,0.093692,0.292208,-0.379284,0.045957,0.302895,-0.366622,-0.017702,0.306580,-0.369815,0.078436,0.240879,-0.458291
5,0.041667,0.722740,0.689677,0.021324,0.039212,0.052776,0.472591,-0.526410,0.001040,-0.043441,0.496399,-0.535611,0.972233,0.095969,0.505262,-0.523143,0.747239,0.042612,0.440972,-0.524665,0.743783,0.115966,0.447729,-0.522223,0.762049,-0.020501,0.311038,-0.239548,-0.919485,0.039508,0.276385,-0.409090,0.001098,0.078108,0.266120,-0.418396,0.914698,-0.016526,0.246782,-0.463473,0.967104,0.014564,0.279235,-0.408375,0.820062,0.093547,0.292016,-0.378254,0.724966,0.046157,0.303039,-0.366980,0.902078,-0.017649,0.306531,-0.369745,0.973795,0.078451,0.241087,-0.458664,0.894839,-0.043365,0.496321,-0.535593,0.095892,0.505044,-0.522159,0.042717,0.441382,-0.525598,0.115850,0.447857,-0.523158,0.078187,0.266215,-0.418077,-0.016615,0.246782,-0.463569,0.014637,0.279009,-0.407695,0.093694,0.292221,-0.379325,0.045952,0.302915,-0.366670,-0.017711,0.306584,-0.369810,0.078436,0.240881,-0.458298
