Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_010,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.34.24.273 오후,Capture Start Frame,519696,Total Frames in Take,631,Total Exported Frames,631,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,"c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4",test1,test1,test1,test1,test1,test1,test1,test1,"test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker7","test1:Marker7","test1:Marker7","test1:Marker7",c-arm:Marker1,c-arm:Marker1,c-arm:Marker1,c-arm:Marker2,c-arm:Marker2,c-arm:Marker2,c-arm:Marker3,c-arm:Marker3,c-arm:Marker3,c-arm:Marker4,c-arm:Marker4,c-arm:Marker4,test1:Marker1,test1:Marker1,test1:Marker1,test1:Marker2,test1:Marker2,test1:Marker2,test1:Marker3,test1:Marker3,test1:Marker3,test1:Marker4,test1:Marker4,test1:Marker4,test1:Marker5,test1:Marker5,test1:Marker5,test1:Marker6,test1:Marker6,test1:Marker6,test1:Marker7,test1:Marker7,test1:Marker7
,ID,"BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","C7350","C7350","C7350","C73B0","C73B0","C73B0","C73C0","C73C0","C73C0","C73A0","C73A0","C73A0","C7320","C7320","C7320","C7360","C7360","C7360","C7400","C7400","C7400","C7370","C7370","C7370","C7380","C7380","C7380","C7390","C7390","C7390","C7310","C7310","C7310"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.591516,0.803739,0.029656,0.056858,-0.014706,0.626307,-0.573324,0.000960,-0.112868,0.615663,-0.585980,0.966555,0.014650,0.671814,-0.569998,0.657663,-0.013572,0.593166,-0.570771,0.725789,0.052967,0.624584,-0.566548,0.686053,-0.020476,0.311085,-0.240039,-0.919341,0.039451,0.276338,-0.408823,0.001094,0.078063,0.266107,-0.418117,0.930712,-0.016543,0.246664,-0.463208,0.959182,0.014504,0.279165,-0.408114,0.865032,0.093469,0.292031,-0.377981,0.782234,0.046065,0.303012,-0.366720,0.908166,-0.017742,0.306442,-0.369499,0.984546,0.078438,0.241061,-0.458378,0.901752,-0.112767,0.615636,-0.586063,0.014613,0.671500,-0.568666,-0.013526,0.593487,-0.571819,0.052880,0.624778,-0.567785,0.078142,0.266222,-0.417878,-0.016631,0.246674,-0.463345,0.014590,0.279002,-0.407606,0.093589,0.292169,-0.378833,0.045875,0.302897,-0.366427,-0.017792,0.306473,-0.369520,0.078425,0.240868,-0.458036
1,0.008333,0.591482,0.803760,0.029616,0.056930,-0.014706,0.626311,-0.573328,0.000959,-0.112867,0.615658,-0.585989,0.966555,0.014647,0.671821,-0.570007,0.657663,-0.013570,0.593171,-0.570770,0.725789,0.052967,0.624594,-0.566547,0.686053,-0.020633,0.311009,-0.240088,-0.919351,0.039455,0.276349,-0.408869,0.001094,0.078067,0.266127,-0.418174,0.930712,-0.016546,0.246677,-0.463248,0.959182,0.014507,0.279171,-0.408153,0.865032,0.093477,0.292045,-0.378035,0.782234,0.046074,0.303015,-0.366761,0.908166,-0.017735,0.306434,-0.369526,0.984546,0.078437,0.241090,-0.458440,0.901752,-0.112755,0.615634,-0.586089,0.014613,0.671512,-0.568674,-0.013531,0.593476,-0.571753,0.052871,0.624797,-0.567849,0.078141,0.266222,-0.417864,-0.016628,0.246678,-0.463357,0.014592,0.279009,-0.407618,0.093614,0.292239,-0.379061,0.045877,0.302890,-0.366455,-0.017796,0.306463,-0.369549,0.078420,0.240873,-0.458042
2,0.016667,0.591531,0.803717,0.029474,0.057104,-0.014707,0.626311,-0.573327,0.000958,-0.112868,0.615668,-0.585995,0.961925,0.014652,0.671817,-0.570022,0.657778,-0.013576,0.593171,-0.570754,0.742384,0.052964,0.624586,-0.566537,0.669580,-0.020504,0.311082,-0.240060,-0.919336,0.039450,0.276346,-0.408848,0.001096,0.078063,0.266117,-0.418143,0.916942,-0.016543,0.246671,-0.463233,0.965729,0.014503,0.279171,-0.408138,0.858698,0.093468,0.292041,-0.378006,0.736701,0.046064,0.303019,-0.366744,0.903812,-0.017744,0.306445,-0.369522,0.982349,0.078438,0.241073,-0.458405,0.886622,-0.112750,0.615644,-0.586117,0.014608,0.671506,-0.568643,-0.013529,0.593496,-0.571775,0.052869,0.624777,-0.567847,0.078145,0.266215,-0.417866,-0.016633,0.246685,-0.463373,0.014587,0.278983,-0.407557,0.093593,0.292181,-0.378842,0.045874,0.302911,-0.366489,-0.017800,0.306485,-0.369563,0.078426,0.240886,-0.458079
3,0.025000,0.591476,0.803764,0.029578,0.056965,-0.014705,0.626315,-0.573342,0.000960,-0.112866,0.615660,-0.586004,0.956883,0.014647,0.671825,-0.570025,0.646430,-0.013568,0.593175,-0.570781,0.731925,0.052968,0.624600,-0.566560,0.668168,-0.020503,0.311062,-0.240057,-0.919344,0.039449,0.276343,-0.408844,0.001096,0.078061,0.266114,-0.418141,0.923611,-0.016547,0.246668,-0.463226,0.958311,0.014502,0.279169,-0.408133,0.845868,0.093468,0.292038,-0.378004,0.785814,0.046065,0.303017,-0.366740,0.916110,-0.017743,0.306444,-0.369516,0.980051,0.078435,0.241070,-0.458402,0.905960,-0.112751,0.615636,-0.586103,0.014610,0.671512,-0.568677,-0.013526,0.593491,-0.571798,0.052871,0.624800,-0.567861,0.078137,0.266227,-0.417888,-0.016633,0.246667,-0.463334,0.014588,0.278997,-0.407588,0.093599,0.292154,-0.378800,0.045872,0.302908,-0.366455,-0.017796,0.306485,-0.369578,0.078420,0.240905,-0.458133
4,0.033333,0.591514,0.803731,0.029444,0.057105,-0.014705,0.626315,-0.573342,0.000960,-0.112866,0.615668,-0.586006,0.961579,0.014652,0.671823,-0.570040,0.653773,-0.013573,0.593176,-0.570768,0.733553,0.052967,0.624594,-0.566554,0.669935,-0.020552,0.310967,-0.240109,-0.919361,0.039453,0.276352,-0.408876,0.001094,0.078065,0.266127,-0.418180,0.928269,-0.016550,0.246670,-0.463247,0.965352,0.014506,0.279174,-0.408159,0.855518,0.093477,0.292053,-0.378047,0.796360,0.046075,0.303026,-0.366773,0.909587,-0.017734,0.306445,-0.369536,0.977265,0.078433,0.241083,-0.458442,0.921026,-0.112753,0.615645,-0.586113,0.014611,0.671503,-0.568656,-0.013528,0.593498,-0.571800,0.052873,0.624797,-0.567868,0.078135,0.266223,-0.417890,-0.016634,0.246678,-0.463369,0.014585,0.278983,-0.407543,0.093618,0.292249,-0.379073,0.045881,0.302877,-0.366383,-0.017797,0.306484,-0.369596,0.078425,0.240884,-0.458096
5,0.041667,0.591450,0.803782,0.029710,0.056910,-0.014701,0.626317,-0.573335,0.000961,-0.112860,0.615657,-0.586005,0.960565,0.014647,0.671829,-0.570003,0.644756,-0.013562,0.593176,-0.570782,0.729501,0.052971,0.624605,-0.566548,0.666854,-0.020450,0.311092,-0.240042,-0.919339,0.039446,0.276343,-0.408851,0.001096,0.078059,0.266111,-0.418143,0.921598,-0.016547,0.246667,-0.463235,0.962719,0.014499,0.279170,-0.408142,0.837395,0.093464,0.292037,-0.378008,0.736607,0.046060,0.303019,-0.366749,0.884838,-0.017748,0.306450,-0.369530,0.976027,0.078434,0.241063,-0.458403,0.900247,-0.112727,0.615633,-0.586122,0.014606,0.671525,-0.568656,-0.013527,0.593496,-0.571792,0.052870,0.624800,-0.567898,0.078141,0.266221,-0.417888,-0.016634,0.246684,-0.463393,0.014590,0.279011,-0.407638,0.093585,0.292165,-0.378807,0.045873,0.302895,-0.366459,-0.017801,0.306491,-0.369574,0.078417,0.240876,-0.458081
