Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_019,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.42.55.455 오후,Capture Start Frame,581043,Total Frames in Take,485,Total Exported Frames,485,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,"c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4",test1,test1,test1,test1,test1,test1,test1,test1,"test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker7","test1:Marker7","test1:Marker7","test1:Marker7",Unlabeled 1483,Unlabeled 1483,Unlabeled 1483,c-arm:Marker1,c-arm:Marker1,c-arm:Marker1,c-arm:Marker2,c-arm:Marker2,c-arm:Marker2,c-arm:Marker3,c-arm:Marker3,c-arm:Marker3,c-arm:Marker4,c-arm:Marker4,c-arm:Marker4,test1:Marker1,test1:Marker1,test1:Marker1,test1:Marker2,test1:Marker2,test1:Marker2,test1:Marker3,test1:Marker3,test1:Marker3,test1:Marker4,test1:Marker4,test1:Marker4,test1:Marker5,test1:Marker5,test1:Marker5,test1:Marker6,test1:Marker6,test1:Marker6,test1:Marker7,test1:Marker7,test1:Marker7
,ID,"BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","C8FA0","C8FA0","C8FA0","C89A0","C89A0","C89A0","C8740","C8740","C8740","C8970","C8970","C8970","C8770","C8770","C8770","C8950","C8950","C8950","C89C0","C89C0","C89C0","C8980","C8980","C8980","C89B0","C89B0","C89B0","C88E0","C88E0","C88E0","C8930","C8930","C8930","C8960","C8960","C8960"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.723189,0.689172,0.022927,0.038910,0.079104,0.483277,-0.626875,0.000906,-0.017067,0.507227,-0.636196,0.863943,0.122330,0.515887,-0.623437,0.707054,0.068899,0.451666,-0.625235,0.564279,0.142255,0.458327,-0.622634,0.734360,-0.020648,0.311125,-0.239553,-0.919451,0.039500,0.276389,-0.409068,0.001100,0.078102,0.266131,-0.418372,0.917834,-0.016525,0.246796,-0.463465,0.966391,0.014555,0.279236,-0.408354,0.832834,0.093534,0.292017,-0.378221,0.729103,0.046141,0.303031,-0.366948,0.900782,-0.017664,0.306516,-0.369719,0.975440,0.078452,0.241110,-0.458648,0.892751,0.061319,0.501240,0.141726,-0.016964,0.507008,-0.635709,0.122255,0.515596,-0.622304,0.068941,0.452328,-0.626846,0.142128,0.458495,-0.623675,0.078178,0.266217,-0.418064,-0.016610,0.246801,-0.463569,0.014635,0.279027,-0.407723,0.093679,0.292222,-0.379275,0.045940,0.302907,-0.366629,-0.017726,0.306562,-0.369780,0.078438,0.240906,-0.458271
1,0.008333,0.723084,0.689296,0.022268,0.039049,0.079100,0.483277,-0.626946,0.000916,-0.017085,0.507191,-0.636220,0.884245,0.122320,0.515902,-0.623577,0.673937,0.068904,0.451665,-0.625262,0.582716,0.142261,0.458349,-0.622725,0.718141,-0.020592,0.311164,-0.239512,-0.919449,0.039502,0.276388,-0.409061,0.001098,0.078105,0.266125,-0.418361,0.920429,-0.016520,0.246799,-0.463463,0.962195,0.014558,0.279238,-0.408350,0.829725,0.093535,0.292012,-0.378210,0.734005,0.046142,0.303032,-0.366943,0.903282,-0.017662,0.306524,-0.369720,0.977974,0.078456,0.241103,-0.458636,0.890017,0.061337,0.501211,0.141930,-0.016984,0.506980,-0.635820,0.122253,0.515593,-0.622312,0.068937,0.452321,-0.626797,0.142143,0.458516,-0.623834,0.078178,0.266209,-0.418063,-0.016604,0.246815,-0.463587,0.014635,0.279025,-0.407707,0.093683,0.292216,-0.379244,0.045945,0.302911,-0.366632,-0.017735,0.306560,-0.369754,0.078437,0.240892,-0.458250
2,0.016667,0.723117,0.689228,0.022752,0.039353,0.079103,0.483280,-0.626923,0.000920,-0.017069,0.507208,-0.636299,0.884245,0.122323,0.515899,-0.623498,0.673937,0.068901,0.451669,-0.625258,0.582716,0.142256,0.458344,-0.622637,0.718141,-0.020609,0.311150,-0.239561,-0.919441,0.039503,0.276391,-0.409071,0.001098,0.078106,0.266132,-0.418372,0.920429,-0.016518,0.246796,-0.463471,0.962195,0.014558,0.279238,-0.408359,0.829725,0.093535,0.292021,-0.378222,0.734005,0.046141,0.303036,-0.366953,0.903282,-0.017664,0.306521,-0.369729,0.977974,0.078458,0.241109,-0.458647,0.890017,0.061340,0.501250,0.141659,-0.016972,0.506999,-0.635873,0.122255,0.515597,-0.622303,0.068947,0.452318,-0.626809,0.142129,0.458512,-0.623707,0.078178,0.266221,-0.418050,-0.016605,0.246808,-0.463604,0.014642,0.279037,-0.407733,0.093676,0.292224,-0.379282,0.045939,0.302904,-0.366610,-0.017728,0.306568,-0.369799,0.078442,0.240896,-0.458260
3,0.025000,0.723153,0.689218,0.022853,0.038817,0.079105,0.483274,-0.626855,0.000905,-0.017071,0.507213,-0.636152,0.870180,0.122328,0.515889,-0.623426,0.706928,0.068903,0.451661,-0.625213,0.581834,0.142260,0.458332,-0.622629,0.725563,-0.020549,0.311137,-0.239550,-0.919449,0.039499,0.276390,-0.409060,0.001100,0.078102,0.266128,-0.418359,0.912130,-0.016523,0.246792,-0.463456,0.965327,0.014555,0.279238,-0.408348,0.833439,0.093533,0.292019,-0.378212,0.723494,0.046140,0.303038,-0.366944,0.897840,-0.017665,0.306528,-0.369720,0.975679,0.078453,0.241100,-0.458631,0.897288,0.061343,0.501237,0.141825,-0.016968,0.506999,-0.635690,0.122257,0.515603,-0.622291,0.068944,0.452304,-0.626756,0.142130,0.458504,-0.623705,0.078177,0.266201,-0.418024,-0.016607,0.246798,-0.463566,0.014639,0.279031,-0.407720,0.093675,0.292233,-0.379287,0.045941,0.302910,-0.366611,-0.017728,0.306573,-0.369779,0.078438,0.240903,-0.458271
4,0.033333,0.723207,0.689149,0.022871,0.039016,0.079097,0.483300,-0.626935,0.000902,-0.017072,0.507255,-0.636268,0.870180,0.122325,0.515908,-0.623501,0.706928,0.068889,0.451690,-0.625288,0.581834,0.142246,0.458347,-0.622684,0.725563,-0.020670,0.311132,-0.239573,-0.919443,0.039502,0.276384,-0.409058,0.001100,0.078106,0.266129,-0.418363,0.912130,-0.016520,0.246791,-0.463457,0.965327,0.014558,0.279230,-0.408345,0.833439,0.093535,0.292015,-0.378211,0.723494,0.046142,0.303026,-0.366938,0.897840,-0.017664,0.306507,-0.369709,0.975679,0.078457,0.241110,-0.458640,0.897288,0.061359,0.501224,0.141981,-0.016980,0.507058,-0.635859,0.122254,0.515597,-0.622294,0.068940,0.452341,-0.626856,0.142125,0.458510,-0.623713,0.078183,0.266245,-0.418130,-0.016603,0.246814,-0.463600,0.014641,0.279016,-0.407695,0.093679,0.292207,-0.379210,0.045945,0.302889,-0.366582,-0.017732,0.306548,-0.369764,0.078442,0.240881,-0.458223
5,0.041667,0.723207,0.689158,0.023144,0.038703,0.079107,0.483277,-0.626868,0.000899,-0.017063,0.507235,-0.636177,0.861341,0.122334,0.515884,-0.623409,0.710708,0.068901,0.451665,-0.625247,0.564522,0.142258,0.458324,-0.622640,0.733716,-0.020572,0.311090,-0.239575,-0.919458,0.039499,0.276388,-0.409067,0.001099,0.078101,0.266129,-0.418370,0.917924,-0.016527,0.246787,-0.463457,0.963937,0.014555,0.279236,-0.408352,0.825668,0.093534,0.292021,-0.378224,0.745882,0.046142,0.303038,-0.366952,0.908657,-0.017663,0.306523,-0.369721,0.978342,0.078450,0.241101,-0.458642,0.901085,0.061331,0.501274,0.141592,-0.016960,0.507015,-0.635678,0.122260,0.515593,-0.622291,0.068941,0.452323,-0.626859,0.142130,0.458498,-0.623683,0.078171,0.266217,-0.418062,-0.016609,0.246795,-0.463576,0.014637,0.279022,-0.407694,0.093686,0.292201,-0.379213,0.045943,0.302927,-0.366666,-0.017732,0.306559,-0.369760,0.078436,0.240907,-0.458298
6,0.050000,0.723224,0.689123,0.022729,0.039239,0.079102,0.483313,-0.626973,0.000907,-0.017064,0.507271,-0.636328,0.861341,0.122332,0.515920,-0.623551,0.710708,0.068891,0.451705,-0.625311,0.564522,0.142248,0.458358,-0.622702,0.733716,-0.020618,0.311126,-0.239563,-0.919448,0.039499,0.276389,-0.409050,0.001100,0.078102,0.266131,-0.418353,0.917924,-0.016524,0.246794,-0.463447,0.963937,0.014555,0.279236,-0.408337,0.825668,0.093533,0.292019,-0.378203,0.745882,0.046140,0.303034,-0.366932,0.908657,-0.017665,0.306519,-0.369704,0.978342,0.078453,0.241108,-0.458628,0.901085,0.061326,0.501240,0.141857,-0.016981,0.507095,-0.636003,0.122261,0.515605,-0.622309,0.068961,0.452349,-0.626827,0.142127,0.458495,-0.623686,0.078181,0.266234,-0.418082,-0.016608,0.246803,-0.463560,0.014640,0.279023,-0.407681,0.093677,0.292226,-0.379250,0.045941,0.302902,-0.366604,-0.017733,0.306568,-0.369778,0.078435,0.240887,-0.458222
