Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.32.59.993 오후,Capture Start Frame,509581,Total Frames in Take,466,Total Exported Frames,466,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.690184,0.721926,0.022599,0.044261,0.076683,0.600031,-0.559082,0.000985,-0.021229,0.614867,-0.569210,0.982272,0.116686,0.636540,-0.555823,0.678734,0.069433,0.567634,-0.557100,0.647635,0.141842,0.581085,-0.554194,0.716252,-0.020534,0.311071,-0.240085,-0.919333,0.039442,0.276334,-0.408832,0.001093,0.078055,0.266108,-0.418129,0.926537,-0.016551,0.246657,-0.463216,0.960290,0.014495,0.279157,-0.408121,0.845237,0.093460,0.292031,-0.377992,0.792848,0.046056,0.303006,-0.366727,0.905027,-0.017753,0.306428,-0.369503,0.973280,0.078431,0.241065,-0.458391,0.916605,0.086809,0.713256,-0.537920,-0.021150,0.614886,-0.569269,0.116552,0.636057,-0.554507,0.069568,0.568033,-0.558337,0.141734,0.581406,-0.555464,0.078133,0.266219,-0.417884,-0.016639,0.246656,-0.463319,0.014578,0.278992,-0.407588,0.093583,0.292167,-0.378822,0.045865,0.302876,-0.366391,-0.017800,0.306479,-0.369595,0.078419,0.240881,-0.458077
7,0.058333,0.690131,0.721964,0.022412,0.044544,0.076696,0.600019,-0.559054,0.000989,-0.021216,0.614838,-0.569207,0.975033,0.116694,0.636534,-0.555814,0.647982,0.069449,0.567622,-0.557052,0.673319,0.141855,0.581083,-0.554144,0.671332,-0.020543,0.311097,-0.240047,-0.919334,0.039443,0.276344,-0.408840,0.001091,0.078056,0.266116,-0.418136,0.930106,-0.016549,0.246673,-0.463228,0.966267,0.014496,0.279169,-0.408130,0.858883,0.093461,0.292036,-0.377996,0.787476,0.046057,0.303013,-0.366734,0.898082,-0.017751,0.306440,-0.369512,0.971318,0.078432,0.241075,-0.458399,0.908884,0.086825,0.713264,-0.538083,-0.021132,0.614854,-0.569243,0.116551,0.636053,-0.554527,0.069562,0.568031,-0.558340,0.141770,0.581391,-0.555331,0.078130,0.266225,-0.417883,-0.016631,0.246679,-0.463359,0.014584,0.278994,-0.407570,0.093589,0.292164,-0.378810,0.045869,0.302911,-0.366495,-0.017808,0.306471,-0.369532,0.078415,0.240904,-0.458113
8,0.066667,0.690190,0.721902,0.022672,0.044515,0.076696,0.600018,-0.559079,0.000995,-0.021210,0.614855,-0.569257,0.975431,0.116699,0.636526,-0.555810,0.665858,0.069444,0.567621,-0.557092,0.661373,0.141851,0.581070,-0.554156,0.662065,-0.020510,0.311081,-0.240036,-0.919343,0.039441,0.276334,-0.408829,0.001095,0.078053,0.266104,-0.418124,0.928172,-0.016554,0.246662,-0.463214,0.962390,0.014494,0.279160,-0.408118,0.860195,0.093459,0.292026,-0.377987,0.781402,0.046056,0.303006,-0.366724,0.906945,-0.017752,0.306435,-0.369502,0.983461,0.078427,0.241061,-0.458387,0.909038,0.086806,0.713249,-0.537982,-0.021112,0.614864,-0.569254,0.116549,0.636052,-0.554569,0.069571,0.568031,-0.558377,0.141732,0.581395,-0.555462,0.078134,0.266214,-0.417872,-0.016642,0.246665,-0.463336,0.014583,0.278998,-0.407591,0.093581,0.292168,-0.378841,0.045863,0.302884,-0.366430,-0.017804,0.306468,-0.369526,0.078412,0.240877,-0.458073
9,0.075000,0.690182,0.721906,0.022893,0.044451,0.076697,0.600015,-0.559066,0.000993,-0.021208,0.614853,-0.569259,0.975091,0.116698,0.636523,-0.555774,0.671243,0.069446,0.567617,-0.557094,0.667467,0.141852,0.581068,-0.554137,0.665163,-0.020516,0.311084,-0.240065,-0.919334,0.039444,0.276341,-0.408835,0.001094,0.078057,0.266113,-0.418130,0.930888,-0.016548,0.246666,-0.463220,0.953733,0.014497,0.279166,-0.408124,0.841836,0.093462,0.292037,-0.377992,0.784578,0.046058,0.303014,-0.366730,0.902990,-0.017750,0.306439,-0.369508,0.981331,0.078433,0.241070,-0.458392,0.918191,0.086827,0.713260,-0.538060,-0.021109,0.614864,-0.569263,0.116547,0.636050,-0.554557,0.069571,0.568021,-0.558356,0.141739,0.581392,-0.555431,0.078132,0.266221,-0.417886,-0.016633,0.246684,-0.463383,0.014577,0.278990,-0.407522,0.093587,0.292175,-0.378833,0.045870,0.302889,-0.366414,-0.017808,0.306469,-0.369545,0.078416,0.240898,-0.458114
10,0.083333,0.690273,0.721787,0.023068,0.044876,0.076708,0.600002,-0.559076,0.001001,-0.021183,0.614865,-0.569358,0.964745,0.116717,0.636499,-0.555761,0.692709,0.069445,0.567606,-0.557100,0.586844,0.141853,0.581036,-0.554084,0.714221,-0.020519,0.311114,-0.240052,-0.919327,0.039442,0.276338,-0.408841,0.001094,0.078055,0.266109,-0.418134,0.929956,-0.016548,0.246665,-0.463230,0.965047,0.014495,0.279163,-0.408132,0.856039,0.093458,0.292031,-0.377995,0.794799,0.046053,0.303009,-0.366735,0.918179,-0.017755,0.306435,-0.369517,0.978911,0.078433,0.241067,-0.458397,0.907886,0.086810,0.713244,-0.537838,-0.021103,0.614868,-0.569242,0.116561,0.636009,-0.554644,0.069616,0.568068,-0.558678,0.141720,0.581341,-0.555178,0.078135,0.266223,-0.417891,-0.016641,0.246666,-0.463335,0.014579,0.278984,-0.407591,0.093579,0.292156,-0.378797,0.045867,0.302906,-0.366486,-0.017806,0.306478,-0.369568,0.078425,0.240883,-0.458078
11,0.091667,0.690200,0.721931,0.022673,0.043874,0.076722,0.600000,-0.559055,0.000987,-0.021195,0.614841,-0.569129,0.957742,0.116726,0.636507,-0.555791,0.694104,0.069473,0.567601,-0.557091,0.591822,0.141883,0.581051,-0.554209,0.697789,-0.020562,0.311075,-0.240076,-0.919333,0.039440,0.276343,-0.408842,0.001095,0.078053,0.266117,-0.418140,0.936384,-0.016553,0.246669,-0.463227,0.962372,0.014493,0.279166,-0.408131,0.859621,0.093458,0.292038,-0.378001,0.793960,0.046054,0.303012,-0.366736,0.902250,-0.017755,0.306435,-0.369511,0.972319,0.078429,0.241077,-0.458403,0.903397,0.086803,0.713228,-0.537886,-0.021096,0.614838,-0.568992,0.116563,0.636022,-0.554680,0.069616,0.568059,-0.558651,0.141754,0.581369,-0.555368,0.078123,0.266247,-0.417932,-0.016646,0.246672,-0.463346,0.014582,0.278994,-0.407604,0.093581,0.292162,-0.378806,0.045865,0.302888,-0.366417,-0.017807,0.306487,-0.369593,0.078417,0.240886,-0.458068
12,0.100000,0.690223,0.721847,0.023304,0.044562,0.076705,0.599988,-0.559072,0.001001,-0.021191,0.614841,-0.569330,0.971371,0.116707,0.636491,-0.555734,0.678931,0.069448,0.567590,-0.557120,0.590318,0.141854,0.581032,-0.554103,0.716182,-0.020473,0.311128,-0.240027,-0.919330,0.039444,0.276340,-0.408829,0.001090,0.078057,0.266108,-0.418120,0.939154,-0.016546,0.246668,-0.463219,0.965356,0.014497,0.279167,-0.408121,0.867325,0.093460,0.292031,-0.377982,0.790127,0.046056,0.303013,-0.366725,0.898260,-0.017752,0.306444,-0.369509,0.983855,0.078435,0.241063,-0.458381,0.914022,0.086822,0.713255,-0.538044,-0.021118,0.614840,-0.569242,0.116557,0.636008,-0.554554,0.069620,0.568064,-0.558679,0.141725,0.581315,-0.555195,0.078129,0.266229,-0.417921,-0.016633,0.246668,-0.463326,0.014581,0.279007,-0.407622,0.093586,0.292157,-0.378802,0.045867,0.302892,-0.366385,-0.017810,0.306471,-0.369517,0.078419,0.240892,-0.458083
13,0.108333,0.690205,0.721843,0.022333,0.045405,0.076700,0.599987,-0.559030,0.000988,-0.021195,0.614824,-0.569314,0.976271,0.116707,0.636494,-0.555791,0.693400,0.069441,0.567595,-0.556994,0.650755,0.141849,0.581036,-0.554021,0.704889,-0.020518,0.311101,-0.240109,-0.919316,0.039443,0.276340,-0.408833,0.001090,0.078057,0.266116,-0.418126,0.930709,-0.016545,0.246659,-0.463220,0.954065,0.014495,0.279162,-0.408124,0.845903,0.093457,0.292041,-0.377989,0.788031,0.046052,0.303014,-0.366728,0.906580,-0.017756,0.306433,-0.369509,0.979717,0.078437,0.241072,-0.458388,0.917287,0.086819,0.713231,-0.537904,-0.021117,0.614831,-0.569259,0.116573,0.636044,-0.554658,0.069583,0.567995,-0.558324,0.141727,0.581334,-0.555156,0.078133,0.266233,-0.417887,-0.016631,0.246680,-0.463381,0.014583,0.278985,-0.407540,0.093570,0.292180,-0.378817,0.045865,0.302887,-0.366431,-0.017806,0.306472,-0.369560,0.078419,0.240894,-0.458109
14,0.116667,0.690215,0.721881,0.021547,0.045023,0.076716,0.599994,-0.559101,0.000981,-0.021196,0.614826,-0.569234,0.975513,0.116729,0.636502,-0.555950,0.677537,0.069460,0.567603,-0.557033,0.655854,0.141872,0.581045,-0.554187,0.692034,-0.020543,0.311114,-0.240027,-0.919333,0.039444,0.276341,-0.408843,0.001094,0.078056,0.266112,-0.418138,0.935995,-0.016549,0.246673,-0.463233,0.962551,0.014497,0.279167,-0.408134,0.856941,0.093461,0.292030,-0.377998,0.783554,0.046057,0.303009,-0.366736,0.905012,-0.017751,0.306438,-0.369516,0.978004,0.078433,0.241072,-0.458402,0.906241,0.086838,0.713231,-0.538066,-0.021100,0.614844,-0.569246,0.116575,0.636028,-0.554760,0.069586,0.568007,-0.558344,0.141771,0.581358,-0.555375,0.078128,0.266234,-0.417925,-0.016638,0.246671,-0.463354,0.014585,0.279003,-0.407593,0.093586,0.292164,-0.378844,0.045865,0.302888,-0.366431,-0.017801,0.306480,-0.369575,0.078423,0.240888,-0.458075
15,0.125000,0.690188,0.721927,0.022762,0.044086,0.076721,0.599983,-0.559152,0.000998,-0.021192,0.614821,-0.569271,0.977348,0.116723,0.636491,-0.555877,0.656976,0.069472,0.567584,-0.557186,0.615864,0.141880,0.581035,-0.554275,0.678498,-0.020555,0.311059,-0.240102,-0.919332,0.039441,0.276338,-0.408830,0.001093,0.078054,0.266114,-0.418128,0.933728,-0.016552,0.246660,-0.463212,0.967067,0.014494,0.279160,-0.408118,0.855434,0.093459,0.292037,-0.377990,0.796502,0.046055,0.303010,-0.366724,0.901416,-0.017754,0.306429,-0.369498,0.977090,0.078430,0.241072,-0.458390,0.914146,0.086837,0.713229,-0.538004,-0.021111,0.614829,-0.569230,0.116577,0.635987,-0.554610,0.069627,0.568032,-0.558647,0.141747,0.581360,-0.555513,0.078135,0.266239,-0.417908,-0.016644,0.246655,-0.463307,0.014583,0.278992,-0.407572,0.093591,0.292162,-0.378784,0.045857,0.302880,-0.366408,-0.017808,0.306472,-0.369558,0.078417,0.240892,-0.458098
16,0.133333,0.690190,0.721916,0.022906,0.044162,0.076730,0.599988,-0.559144,0.000999,-0.021179,0.614828,-0.569291,0.977348,0.116731,0.636496,-0.555853,0.656976,0.069480,0.567589,-0.557183,0.615864,0.141887,0.581040,-0.554249,0.678498,-0.020496,0.311114,-0.240042,-0.919330,0.039442,0.276338,-0.408843,0.001093,0.078055,0.266108,-0.418135,0.933728,-0.016549,0.246666,-0.463231,0.967067,0.014495,0.279164,-0.408134,0.855434,0.093458,0.292031,-0.377997,0.796502,0.046054,0.303011,-0.366738,0.901416,-0.017754,0.306439,-0.369520,0.977090,0.078432,0.241065,-0.458397,0.914146,0.086817,0.713215,-0.537943,-0.021095,0.614836,-0.569240,0.116578,0.635990,-0.554616,0.069626,0.568040,-0.558667,0.141774,0.581359,-0.555432,0.078135,0.266232,-0.417935,-0.016639,0.246668,-0.463342,0.014579,0.278975,-0.407547,0.093582,0.292167,-0.378826,0.045862,0.302882,-0.366413,-0.017809,0.306488,-0.369581,0.078413,0.240889,-0.458097
