Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_005,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.32.18.988 오후,Capture Start Frame,504660,Total Frames in Take,613,Total Exported Frames,613,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,"c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4",test1,test1,test1,test1,test1,test1,test1,test1,"test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker7","test1:Marker7","test1:Marker7","test1:Marker7",Unlabeled 1310,Unlabeled 1310,Unlabeled 1310,c-arm:Marker1,c-arm:Marker1,c-arm:Marker1,c-arm:Marker2,c-arm:Marker2,c-arm:Marker2,c-arm:Marker3,c-arm:Marker3,c-arm:Marker3,c-arm:Marker4,c-arm:Marker4,c-arm:Marker4,test1:Marker1,test1:Marker1,test1:Marker1,test1:Marker2,test1:Marker2,test1:Marker2,test1:Marker3,test1:Marker3,test1:Marker3,test1:Marker4,test1:Marker4,test1:Marker4,test1:Marker5,test1:Marker5,test1:Marker5,test1:Marker6,test1:Marker6,test1:Marker6,test1:Marker7,test1:Marker7,test1:Marker7
,ID,"BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","C7410","C7410","C7410","C7350","C7350","C7350","C73B0","C73B0","C73B0","C73C0","C73C0","C73C0","C73A0","C73A0","C73A0","C7320","C7320","C7320","C7360","C7360","C7360","C7400","C7400","C7400","C7370","C7370","C7370","C7380","C7380","C7380","C7390","C7390","C7390","C7310","C7310","C7310"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.828490,0.559448,0.008776,0.023355,0.204930,0.481599,-0.564714,0.000969,0.121724,0.535986,-0.570020,0.892664,0.256563,0.498132,-0.562611,0.850050,0.184960,0.455058,-0.563018,0.800365,0.256473,0.437219,-0.563206,0.743007,-0.020491,0.311059,-0.240104,-0.919333,0.039439,0.276339,-0.408833,0.001091,0.078052,0.266112,-0.418129,0.931984,-0.016554,0.246656,-0.463214,0.969012,0.014491,0.279162,-0.408123,0.853421,0.093456,0.292040,-0.377994,0.784708,0.046052,0.303015,-0.366731,0.906871,-0.017757,0.306436,-0.369507,0.982950,0.078428,0.241066,-0.458389,0.921784,0.233508,0.593756,-0.508893,0.121781,0.535799,-0.569638,0.256507,0.498004,-0.562028,0.185012,0.455456,-0.563708,0.256310,0.437357,-0.564212,0.078130,0.266227,-0.417895,-0.016643,0.246648,-0.463301,0.014571,0.278985,-0.407569,0.093585,0.292173,-0.378835,0.045859,0.302902,-0.366433,-0.017810,0.306468,-0.369535,0.078417,0.240902,-0.458123
1,0.008333,0.828472,0.559463,0.008852,0.023586,0.204942,0.481590,-0.564642,0.000971,0.121736,0.535972,-0.569997,0.892664,0.256573,0.498126,-0.562525,0.850050,0.184972,0.455048,-0.562946,0.800365,0.256486,0.437213,-0.563102,0.743007,-0.020589,0.311091,-0.240084,-0.919325,0.039439,0.276335,-0.408837,0.001096,0.078052,0.266111,-0.418134,0.931984,-0.016552,0.246662,-0.463225,0.969012,0.014491,0.279157,-0.408126,0.853421,0.093455,0.292031,-0.377994,0.784708,0.046050,0.303002,-0.366729,0.906871,-0.017758,0.306422,-0.369506,0.982950,0.078430,0.241073,-0.458399,0.921784,0.233511,0.593762,-0.508956,0.121825,0.535724,-0.569339,0.256497,0.498035,-0.562107,0.185008,0.455447,-0.563700,0.256283,0.437411,-0.564262,0.078129,0.266209,-0.417857,-0.016643,0.246663,-0.463338,0.014576,0.278987,-0.407578,0.093579,0.292164,-0.378816,0.045865,0.302889,-0.366458,-0.017821,0.306452,-0.369515,0.078413,0.240903,-0.458123
2,0.016667,0.828482,0.559447,0.008827,0.023650,0.204938,0.481586,-0.564684,0.000973,0.121734,0.535970,-0.570048,0.822786,0.256570,0.498120,-0.562567,0.891340,0.184968,0.455045,-0.562985,0.786649,0.256481,0.437207,-0.563135,0.701273,-0.020490,0.311104,-0.240064,-0.919328,0.039438,0.276335,-0.408818,0.001093,0.078051,0.266106,-0.418110,0.924160,-0.016552,0.246659,-0.463204,0.963722,0.014491,0.279160,-0.408109,0.854876,0.093454,0.292031,-0.377973,0.789489,0.046050,0.303009,-0.366713,0.913175,-0.017758,0.306435,-0.369495,0.982630,0.078429,0.241061,-0.458371,0.918805,0.233505,0.593754,-0.508901,0.121809,0.535744,-0.569511,0.256500,0.498043,-0.562136,0.185019,0.455429,-0.563643,0.256286,0.437361,-0.564224,0.078123,0.266220,-0.417884,-0.016639,0.246666,-0.463327,0.014582,0.278992,-0.407571,0.093575,0.292178,-0.378841,0.045867,0.302888,-0.366392,-0.017815,0.306474,-0.369560,0.078418,0.240872,-0.458041
3,0.025000,0.828488,0.559444,0.008825,0.023486,0.204948,0.481575,-0.564609,0.000968,0.121743,0.535962,-0.569943,0.853146,0.256580,0.498109,-0.562497,0.889195,0.184977,0.455034,-0.562913,0.809008,0.256490,0.437196,-0.563082,0.720870,-0.020564,0.311122,-0.240050,-0.919324,0.039439,0.276339,-0.408838,0.001092,0.078052,0.266112,-0.418133,0.934246,-0.016551,0.246670,-0.463230,0.962301,0.014492,0.279163,-0.408129,0.857424,0.093455,0.292031,-0.377991,0.777748,0.046050,0.303006,-0.366730,0.902777,-0.017758,0.306431,-0.369511,0.976354,0.078431,0.241074,-0.458397,0.904686,0.233513,0.593743,-0.508917,0.121829,0.535712,-0.569312,0.256508,0.498030,-0.562068,0.185020,0.455441,-0.563645,0.256287,0.437368,-0.564218,0.078132,0.266215,-0.417873,-0.016640,0.246670,-0.463339,0.014583,0.278991,-0.407582,0.093575,0.292159,-0.378811,0.045861,0.302915,-0.366496,-0.017809,0.306470,-0.369567,0.078417,0.240902,-0.458108
4,0.033333,0.828500,0.559423,0.008799,0.023600,0.204945,0.481574,-0.564613,0.000970,0.121744,0.535964,-0.569966,0.829098,0.256579,0.498105,-0.562501,0.889524,0.184973,0.455035,-0.562914,0.790281,0.256485,0.437192,-0.563073,0.708374,-0.020486,0.311095,-0.240074,-0.919328,0.039438,0.276340,-0.408829,0.001095,0.078051,0.266111,-0.418122,0.927370,-0.016553,0.246662,-0.463214,0.964726,0.014491,0.279164,-0.408120,0.854892,0.093454,0.292037,-0.377985,0.790402,0.046050,0.303014,-0.366725,0.921380,-0.017758,0.306439,-0.369506,0.978673,0.078429,0.241066,-0.458382,0.915934,0.233509,0.593774,-0.509023,0.121830,0.535716,-0.569333,0.256509,0.498027,-0.562085,0.185015,0.455432,-0.563643,0.256280,0.437375,-0.564223,0.078129,0.266220,-0.417880,-0.016645,0.246663,-0.463321,0.014579,0.278972,-0.407534,0.093578,0.292169,-0.378811,0.045859,0.302897,-0.366419,-0.017811,0.306488,-0.369579,0.078418,0.240902,-0.458112
5,0.041667,0.828495,0.559431,0.008942,0.023497,0.204928,0.481604,-0.564713,0.000962,0.121726,0.535993,-0.570058,0.828599,0.256561,0.498136,-0.562588,0.892863,0.184957,0.455063,-0.563024,0.792148,0.256469,0.437223,-0.563180,0.704343,-0.020499,0.311079,-0.240098,-0.919327,0.039438,0.276340,-0.408828,0.001092,0.078052,0.266113,-0.418122,0.930921,-0.016552,0.246659,-0.463212,0.964725,0.014491,0.279163,-0.408118,0.844374,0.093455,0.292040,-0.377986,0.788712,0.046050,0.303015,-0.366725,0.905267,-0.017758,0.306436,-0.369503,0.974390,0.078430,0.241068,-0.458383,0.920963,0.233506,0.593750,-0.508944,0.121790,0.535793,-0.569607,0.256495,0.498020,-0.562071,0.185019,0.455444,-0.563673,0.256284,0.437388,-0.564262,0.078126,0.266238,-0.417930,-0.016641,0.246672,-0.463348,0.014571,0.278977,-0.407531,0.093582,0.292164,-0.378785,0.045860,0.302911,-0.366463,-0.017817,0.306456,-0.369490,0.078415,0.240892,-0.458090
