Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_018,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.41.58.803 오후,Capture Start Frame,574244,Total Frames in Take,570,Total Exported Frames,570,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
101,0.841667,0.723478,0.688758,0.024565,0.039852,0.110390,0.473946,-0.569893,0.000957,0.014276,0.497993,-0.579546,0.913251,0.153633,0.506514,-0.566265,0.846727,0.100150,0.442343,-0.568320,0.813480,0.173502,0.448935,-0.565442,0.729841,-0.020672,0.311166,-0.239523,-0.919444,0.039493,0.276375,-0.409038,0.001098,0.078096,0.266116,-0.418341,0.923712,-0.016529,0.246789,-0.463442,0.964272,0.014548,0.279223,-0.408326,0.828649,0.093526,0.291998,-0.378186,0.737223,0.046132,0.303013,-0.366916,0.893762,-0.017673,0.306501,-0.369691,0.971471,0.078447,0.241099,-0.458619,0.900350,-0.001669,0.591934,-0.530503,0.096512,0.589403,-0.506250,0.014383,0.497840,-0.579253,0.153559,0.506394,-0.565668,0.100159,0.442684,-0.568984,0.173375,0.449093,-0.566504,0.078171,0.266213,-0.418061,-0.016609,0.246796,-0.463560,0.014629,0.279015,-0.407677,0.093673,0.292195,-0.379208,0.045930,0.302878,-0.366568,-0.017733,0.306552,-0.369773,0.078430,0.240904,-0.458272
102,0.850000,0.723369,0.688825,0.024291,0.040837,0.110402,0.473918,-0.569861,0.000975,0.014293,0.497931,-0.579650,0.913251,0.153636,0.506500,-0.566250,0.846727,0.100166,0.442316,-0.568241,0.813480,0.173514,0.448927,-0.565304,0.729841,-0.020659,0.311151,-0.239545,-0.919444,0.039494,0.276372,-0.409051,0.001098,0.078097,0.266115,-0.418354,0.923712,-0.016528,0.246782,-0.463452,0.964272,0.014549,0.279220,-0.408338,0.828649,0.093527,0.291999,-0.378201,0.737223,0.046133,0.303013,-0.366930,0.893762,-0.017672,0.306499,-0.369704,0.971471,0.078448,0.241096,-0.458631,0.900350,-0.001673,0.591924,-0.530440,0.096520,0.589397,-0.506207,0.014413,0.497745,-0.579257,0.153563,0.506390,-0.565648,0.100172,0.442679,-0.568946,0.173361,0.449113,-0.566516,0.078174,0.266212,-0.418041,-0.016616,0.246788,-0.463557,0.014629,0.279019,-0.407722,0.093672,0.292213,-0.379271,0.045936,0.302876,-0.366608,-0.017745,0.306533,-0.369715,0.078432,0.240878,-0.458249
103,0.858333,0.723455,0.688754,0.024678,0.040278,0.110397,0.473937,-0.569907,0.000961,0.014289,0.497978,-0.579643,0.895680,0.153636,0.506507,-0.566261,0.845279,0.100155,0.442335,-0.568326,0.818228,0.173506,0.448929,-0.565396,0.686573,-0.020618,0.311176,-0.239504,-0.919447,0.039493,0.276385,-0.409068,0.001100,0.078096,0.266123,-0.418368,0.916789,-0.016528,0.246799,-0.463472,0.964481,0.014549,0.279235,-0.408357,0.821418,0.093526,0.292008,-0.378215,0.728803,0.046133,0.303027,-0.366948,0.897130,-0.017671,0.306519,-0.369725,0.977875,0.078448,0.241103,-0.458644,0.902830,-0.001667,0.591923,-0.530433,0.096511,0.589389,-0.506145,0.014408,0.497808,-0.579281,0.153561,0.506390,-0.565658,0.100167,0.442674,-0.568969,0.173352,0.449128,-0.566625,0.078173,0.266218,-0.418058,-0.016613,0.246810,-0.463585,0.014628,0.279011,-0.407683,0.093670,0.292215,-0.379270,0.045935,0.302895,-0.366612,-0.017738,0.306558,-0.369768,0.078437,0.240905,-0.458310
104,0.866667,0.723460,0.688740,0.024526,0.040523,0.110403,0.473929,-0.569871,0.000961,0.014298,0.497970,-0.579632,0.895680,0.153644,0.506499,-0.566238,0.845279,0.100160,0.442328,-0.568274,0.818228,0.173510,0.448921,-0.565339,0.686573,-0.020622,0.311195,-0.239525,-0.919435,0.039494,0.276376,-0.409043,0.001097,0.078098,0.266116,-0.418342,0.916789,-0.016524,0.246787,-0.463449,0.964481,0.014550,0.279225,-0.408333,0.821418,0.093525,0.292001,-0.378188,0.728803,0.046131,0.303017,-0.366923,0.897130,-0.017673,0.306507,-0.369703,0.977875,0.078452,0.241095,-0.458618,0.902830,-0.001659,0.591937,-0.530536,0.096515,0.589400,-0.506269,0.014417,0.497800,-0.579271,0.153559,0.506389,-0.565669,0.100171,0.442691,-0.568982,0.173371,0.449088,-0.566465,0.078169,0.266217,-0.418048,-0.016613,0.246787,-0.463525,0.014628,0.279008,-0.407687,0.093671,0.292209,-0.379239,0.045931,0.302880,-0.366586,-0.017739,0.306553,-0.369756,0.078440,0.240891,-0.458272
105,0.875000,0.723414,0.688799,0.024613,0.040275,0.110405,0.473924,-0.569862,0.000961,0.014294,0.497953,-0.579591,0.904654,0.153641,0.506499,-0.566223,0.858782,0.100167,0.442321,-0.568278,0.813498,0.173517,0.448924,-0.565356,0.722901,-0.020552,0.311208,-0.239496,-0.919440,0.039494,0.276376,-0.409056,0.001099,0.078097,0.266111,-0.418351,0.915921,-0.016524,0.246787,-0.463462,0.964471,0.014550,0.279227,-0.408347,0.827648,0.093524,0.291998,-0.378199,0.736104,0.046131,0.303021,-0.366937,0.904448,-0.017673,0.306516,-0.369722,0.972169,0.078451,0.241086,-0.458625,0.886244,-0.001674,0.591934,-0.530469,0.096513,0.589396,-0.506249,0.014411,0.497790,-0.579266,0.153558,0.506400,-0.565674,0.100177,0.442670,-0.568937,0.173386,0.449075,-0.566446,0.078171,0.266196,-0.418034,-0.016610,0.246794,-0.463575,0.014627,0.279017,-0.407695,0.093668,0.292192,-0.379227,0.045938,0.302903,-0.366629,-0.017739,0.306563,-0.369799,0.078438,0.240870,-0.458224
106,0.883333,0.723408,0.688794,0.024129,0.040757,0.110390,0.473925,-0.569885,0.000982,0.014280,0.497947,-0.579642,0.883339,0.153628,0.506502,-0.566292,0.876377,0.100151,0.442324,-0.568257,0.794858,0.173501,0.448927,-0.565347,0.701307,-0.020596,0.311118,-0.239529,-0.919460,0.039495,0.276377,-0.409052,0.001101,0.078097,0.266116,-0.418355,0.918401,-0.016531,0.246785,-0.463447,0.964171,0.014551,0.279227,-0.408339,0.831235,0.093531,0.292004,-0.378206,0.736919,0.046139,0.303022,-0.366935,0.909690,-0.017666,0.306513,-0.369706,0.979748,0.078445,0.241092,-0.458630,0.891220,-0.001645,0.591964,-0.530632,0.096524,0.589383,-0.506187,0.014407,0.497765,-0.579232,0.153535,0.506406,-0.565816,0.100172,0.442687,-0.568993,0.173341,0.449113,-0.566516,0.078172,0.266203,-0.418050,-0.016617,0.246795,-0.463562,0.014628,0.279012,-0.407703,0.093673,0.292204,-0.379230,0.045943,0.302906,-0.366654,-0.017736,0.306550,-0.369723,0.078429,0.240884,-0.458248
107,0.891667,0.723316,0.688984,0.023767,0.039384,0.110377,0.473912,-0.569788,0.000970,0.014233,0.497906,-0.579277,0.883339,0.153609,0.506503,-0.566252,0.876377,0.100155,0.442305,-0.568182,0.794858,0.173509,0.448936,-0.565440,0.701307,-0.020656,0.311191,-0.239523,-0.919436,0.039493,0.276375,-0.409061,0.001098,0.078097,0.266116,-0.418361,0.918401,-0.016526,0.246789,-0.463467,0.964171,0.014549,0.279223,-0.408350,0.831235,0.093524,0.291998,-0.378206,0.736919,0.046131,0.303014,-0.366939,0.909690,-0.017674,0.306502,-0.369717,0.979748,0.078450,0.241098,-0.458639,0.891220,-0.001688,0.591910,-0.530401,0.096532,0.589403,-0.506271,0.014334,0.497722,-0.578848,0.153555,0.506388,-0.565665,0.100160,0.442680,-0.569011,0.173367,0.449100,-0.566488,0.078176,0.266217,-0.418072,-0.016610,0.246790,-0.463573,0.014631,0.279034,-0.407742,0.093666,0.292199,-0.379239,0.045935,0.302871,-0.366590,-0.017741,0.306542,-0.369765,0.078436,0.240880,-0.458246
108,0.900000,0.723442,0.688767,0.024651,0.040291,0.110403,0.473931,-0.569861,0.000959,0.014295,0.497968,-0.579596,0.901911,0.153642,0.506502,-0.566218,0.857301,0.100163,0.442328,-0.568279,0.803284,0.173513,0.448925,-0.565351,0.731093,-0.020611,0.311176,-0.239502,-0.919447,0.039495,0.276381,-0.409059,0.001101,0.078097,0.266118,-0.418359,0.912789,-0.016527,0.246794,-0.463463,0.966186,0.014550,0.279231,-0.408348,0.831572,0.093527,0.292003,-0.378206,0.737322,0.046134,0.303023,-0.366939,0.905206,-0.017670,0.306515,-0.369717,0.976628,0.078449,0.241097,-0.458635,0.892097,-0.001657,0.591944,-0.530577,0.096515,0.589378,-0.506142,0.014408,0.497803,-0.579259,0.153563,0.506397,-0.565662,0.100173,0.442685,-0.568980,0.173384,0.449074,-0.566408,0.078174,0.266206,-0.418030,-0.016614,0.246795,-0.463567,0.014629,0.279021,-0.407713,0.093674,0.292193,-0.379229,0.045938,0.302902,-0.366638,-0.017739,0.306560,-0.369763,0.078435,0.240891,-0.458256
109,0.908333,0.723453,0.688766,0.024090,0.040462,0.110391,0.473943,-0.569906,0.000970,0.014279,0.497977,-0.579611,0.901911,0.153634,0.506515,-0.566321,0.857301,0.100150,0.442342,-0.568286,0.803284,0.173502,0.448937,-0.565407,0.731093,-0.020627,0.311195,-0.239508,-0.919439,0.039494,0.276380,-0.409066,0.001097,0.078097,0.266119,-0.418365,0.912789,-0.016525,0.246794,-0.463473,0.966186,0.014550,0.279230,-0.408356,0.831572,0.093526,0.292003,-0.378211,0.737322,0.046132,0.303021,-0.366945,0.905206,-0.017672,0.306512,-0.369725,0.976628,0.078451,0.241099,-0.458642,0.892097,-0.001667,0.591931,-0.530560,0.096516,0.589384,-0.506151,0.014406,0.497822,-0.579283,0.153529,0.506418,-0.565877,0.100169,0.442681,-0.568944,0.173366,0.449111,-0.566506,0.078172,0.266220,-0.418094,-0.016610,0.246800,-0.463584,0.014624,0.279015,-0.407705,0.093666,0.292207,-0.379270,0.045942,0.302895,-0.366624,-0.017743,0.306549,-0.369747,0.078437,0.240892,-0.458259
110,0.916667,0.723406,0.688819,0.023947,0.040478,0.110380,0.473941,-0.569912,0.000979,0.014263,0.497961,-0.579603,0.894337,0.153620,0.506520,-0.566342,0.870002,0.100143,0.442340,-0.568282,0.807995,0.173495,0.448945,-0.565418,0.711670,-0.020598,0.311154,-0.239534,-0.919447,0.039492,0.276380,-0.409069,0.001099,0.078095,0.266119,-0.418369,0.911287,-0.016530,0.246788,-0.463469,0.961764,0.014548,0.279229,-0.408357,0.822373,0.093525,0.292007,-0.378219,0.724967,0.046132,0.303025,-0.366951,0.902930,-0.017672,0.306514,-0.369727,0.975428,0.078447,0.241096,-0.458644,0.896235,-0.002585,0.591367,-0.526597,0.096510,0.589410,-0.506226,0.014382,0.497790,-0.579235,0.153533,0.506412,-0.565841,0.100160,0.442681,-0.568970,0.173349,0.449132,-0.566547,0.078167,0.266204,-0.418032,-0.016612,0.246800,-0.463597,0.014635,0.279013,-0.407686,0.093670,0.292216,-0.379289,0.045936,0.302900,-0.366640,-0.017741,0.306556,-0.369783,0.078431,0.240892,-0.458283
111,0.925000,0.723302,0.688992,0.023429,0.039685,0.110379,0.473921,-0.569782,0.000965,0.014234,0.497907,-0.579286,0.894337,0.153612,0.506514,-0.566279,0.870002,0.100157,0.442314,-0.568147,0.807995,0.173511,0.448947,-0.565417,0.711670,-0.020650,0.311154,-0.239539,-0.919444,0.039496,0.276373,-0.409037,0.001099,0.078099,0.266114,-0.418339,0.911287,-0.016526,0.246783,-0.463439,0.961764,0.014551,0.279220,-0.408325,0.822373,0.093529,0.291999,-0.378187,0.724967,0.046135,0.303014,-0.366916,0.902930,-0.017670,0.306500,-0.369691,0.975428,0.078450,0.241095,-0.458616,0.896235,-0.002599,0.591360,-0.526484,0.096519,0.589402,-0.506255,0.014336,0.497720,-0.578858,0.153557,0.506406,-0.565702,0.100165,0.442693,-0.568974,0.173366,0.449103,-0.566461,0.078170,0.266205,-0.418043,-0.016612,0.246800,-0.463567,0.014629,0.279009,-0.407684,0.093664,0.292221,-0.379268,0.045938,0.302882,-0.366597,-0.017729,0.306537,-0.369718,0.078438,0.240884,-0.458238
112,0.933333,0.723285,0.689015,0.023206,0.039737,0.110372,0.473917,-0.569761,0.000976,0.014224,0.497896,-0.579250,0.877095,0.153604,0.506514,-0.566282,0.845130,0.100151,0.442311,-0.568111,0.754839,0.173506,0.448948,-0.565402,0.746451,-0.020625,0.311187,-0.239515,-0.919440,0.039495,0.276387,-0.409078,0.001100,0.078098,0.266126,-0.418377,0.911901,-0.016525,0.246800,-0.463483,0.965907,0.014550,0.279236,-0.408367,0.833889,0.093526,0.292010,-0.378224,0.722501,0.046133,0.303028,-0.366957,0.901592,-0.017672,0.306518,-0.369736,0.979800,0.078451,0.241106,-0.458654,0.895671,-0.001672,0.591947,-0.530594,0.096519,0.589399,-0.506240,0.014317,0.497700,-0.578809,0.153559,0.506402,-0.565674,0.100161,0.442714,-0.569006,0.173360,0.449088,-0.566396,0.078175,0.266212,-0.418044,-0.016606,0.246804,-0.463593,0.014630,0.279036,-0.407739,0.093668,0.292223,-0.379304,0.045933,0.302900,-0.366643,-0.017736,0.306554,-0.369771,0.078435,0.240900,-0.458291
113,0.941667,0.723455,0.688753,0.024549,0.040365,0.110396,0.473934,-0.569865,0.000961,0.014288,0.497974,-0.579602,0.877095,0.153636,0.506504,-0.566232,0.845130,0.100154,0.442332,-0.568274,0.754839,0.173505,0.448927,-0.565351,0.746451,-0.020658,0.311193,-0.239509,-0.919439,0.039494,0.276379,-0.409051,0.001101,0.078097,0.266120,-0.418351,0.911901,-0.016525,0.246795,-0.463458,0.965907,0.014550,0.279228,-0.408340,0.833889,0.093526,0.292001,-0.378196,0.722501,0.046132,0.303018,-0.366929,0.901592,-0.017672,0.306508,-0.369707,0.979800,0.078450,0.241102,-0.458630,0.895671,-0.001662,0.591942,-0.530534,0.096523,0.589414,-0.506262,0.014404,0.497814,-0.579274,0.153556,0.506392,-0.565660,0.100169,0.442677,-0.568939,0.173367,0.449096,-0.566468,0.078174,0.266229,-0.418087,-0.016609,0.246808,-0.463588,0.014631,0.279012,-0.407684,0.093670,0.292192,-0.379220,0.045933,0.302901,-0.366636,-0.017738,0.306549,-0.369752,0.078434,0.240880,-0.458213
114,0.950000,0.723299,0.688991,0.023320,0.039835,0.110364,0.473926,-0.569794,0.000973,0.014220,0.497910,-0.579311,0.868669,0.153598,0.506520,-0.566301,0.874636,0.100142,0.442320,-0.568148,0.769427,0.173496,0.448953,-0.565416,0.728752,-0.020671,0.311175,-0.239512,-0.919444,0.039498,0.276376,-0.409049,0.001100,0.078101,0.266117,-0.418350,0.920824,-0.016524,0.246792,-0.463453,0.967158,0.014554,0.279225,-0.408336,0.834569,0.093530,0.291998,-0.378196,0.713203,0.046137,0.303014,-0.366926,0.890490,-0.017668,0.306503,-0.369702,0.975568,0.078452,0.241100,-0.458629,0.887566,-0.001659,0.591970,-0.530628,0.096522,0.589405,-0.506248,0.014333,0.497718,-0.578835,0.153523,0.506419,-0.565815,0.100161,0.442698,-0.568989,0.173337,0.449126,-0.566475,0.078170,0.266210,-0.418056,-0.016606,0.246794,-0.463556,0.014626,0.279022,-0.407711,0.093678,0.292223,-0.379311,0.045933,0.302871,-0.366566,-0.017727,0.306553,-0.369761,0.078437,0.240887,-0.458233
115,0.958333,0.723484,0.688735,0.024509,0.040181,0.110387,0.473959,-0.569893,0.000958,0.014278,0.498007,-0.579595,0.868669,0.153630,0.506526,-0.566267,0.874636,0.100144,0.442358,-0.568307,0.769427,0.173496,0.448947,-0.565405,0.728752,-0.020536,0.311143,-0.239531,-0.919453,0.039494,0.276382,-0.409057,0.001102,0.078096,0.266118,-0.418356,0.920824,-0.016529,0.246786,-0.463453,0.967158,0.014550,0.279232,-0.408345,0.834569,0.093527,0.292009,-0.378208,0.713203,0.046135,0.303031,-0.366941,0.890490,-0.017670,0.306523,-0.369718,0.975568,0.078447,0.241090,-0.458627,0.887566,-0.002604,0.591367,-0.526542,0.096510,0.589409,-0.506195,0.014385,0.497855,-0.579308,0.153556,0.506404,-0.565657,0.100160,0.442694,-0.568945,0.173361,0.449112,-0.566503,0.078171,0.266213,-0.418041,-0.016615,0.246787,-0.463562,0.014633,0.279038,-0.407731,0.093666,0.292194,-0.379214,0.045941,0.302913,-0.366643,-0.017735,0.306563,-0.369775,0.078432,0.240888,-0.458275
116,0.966667,0.723484,0.688726,0.024643,0.040258,0.110385,0.473953,-0.569849,0.000961,0.014278,0.498001,-0.579578,0.906104,0.153627,0.506519,-0.566206,0.859921,0.100141,0.442351,-0.568267,0.805223,0.173492,0.448939,-0.565343,0.741726,-0.020653,0.311176,-0.239521,-0.919442,0.039495,0.276382,-0.409054,0.001099,0.078098,0.266122,-0.418355,0.919134,-0.016526,0.246795,-0.463459,0.966002,0.014550,0.279230,-0.408342,0.834184,0.093527,0.292005,-0.378201,0.736637,0.046133,0.303021,-0.366932,0.901321,-0.017671,0.306510,-0.369709,0.970131,0.078450,0.241104,-0.458633,0.895254,-0.001685,0.591929,-0.530426,0.096521,0.589409,-0.506266,0.014380,0.497845,-0.579251,0.153554,0.506408,-0.565662,0.100163,0.442695,-0.568966,0.173356,0.449090,-0.566356,0.078169,0.266212,-0.418053,-0.016610,0.246800,-0.463565,0.014631,0.279024,-0.407717,0.093669,0.292204,-0.379226,0.045939,0.302893,-0.366614,-0.017733,0.306564,-0.369796,0.078437,0.240901,-0.458266
117,0.975000,0.723458,0.688751,0.024590,0.040332,0.110389,0.473954,-0.569896,0.000961,0.014281,0.497995,-0.579632,0.906104,0.153629,0.506524,-0.566259,0.859921,0.100147,0.442352,-0.568309,0.805223,0.173498,0.448946,-0.565384,0.741726,-0.020624,0.311170,-0.239481,-0.919455,0.039495,0.276374,-0.409039,0.001099,0.078097,0.266110,-0.418340,0.919134,-0.016529,0.246791,-0.463442,0.966002,0.014551,0.279225,-0.408327,0.834184,0.093529,0.291993,-0.378187,0.736637,0.046136,0.303014,-0.366918,0.901321,-0.017668,0.306509,-0.369694,0.970131,0.078446,0.241091,-0.458617,0.895254,-0.001654,0.591954,-0.530590,0.096518,0.589401,-0.506219,0.014403,0.497821,-0.579259,0.153551,0.506416,-0.565697,0.100165,0.442690,-0.568952,0.173339,0.449142,-0.566607,0.078176,0.266204,-0.418041,-0.016610,0.246807,-0.463576,0.014633,0.279011,-0.407685,0.093671,0.292196,-0.379227,0.045936,0.302883,-0.366589,-0.017734,0.306546,-0.369722,0.078428,0.240891,-0.458260
118,0.983333,0.723483,0.688738,0.024469,0.040178,0.110383,0.473963,-0.569904,0.000956,0.014273,0.498010,-0.579602,0.908389,0.153627,0.506531,-0.566282,0.850872,0.100140,0.442362,-0.568316,0.811036,0.173492,0.448951,-0.565419,0.727718,-0.020642,0.311100,-0.239565,-0.919456,0.039495,0.276382,-0.409063,0.001100,0.078097,0.266125,-0.418369,0.919010,-0.016532,0.246787,-0.463457,0.961380,0.014550,0.279229,-0.408348,0.822626,0.093530,0.292012,-0.378219,0.729139,0.046137,0.303025,-0.366945,0.893766,-0.017668,0.306509,-0.369713,0.972495,0.078445,0.241103,-0.458644,0.898157,-0.001670,0.591937,-0.530517,0.096515,0.589413,-0.506329,0.014380,0.497851,-0.579289,0.153555,0.506417,-0.565701,0.100155,0.442706,-0.568988,0.173356,0.449109,-0.566488,0.078175,0.266219,-0.418069,-0.016615,0.246800,-0.463587,0.014630,0.279009,-0.407678,0.093676,0.292219,-0.379273,0.045933,0.302887,-0.366599,-0.017728,0.306561,-0.369789,0.078430,0.240901,-0.458291
119,0.991667,0.723314,0.688992,0.023220,0.039595,0.110366,0.473926,-0.569798,0.000968,0.014218,0.497913,-0.579264,0.908389,0.153602,0.506519,-0.566318,0.850872,0.100144,0.442320,-0.568153,0.811036,0.173500,0.448951,-0.565455,0.727718,-0.020669,0.311154,-0.239547,-0.919442,0.039495,0.276380,-0.409048,0.001100,0.078098,0.266123,-0.418351,0.919010,-0.016527,0.246790,-0.463450,0.961380,0.014550,0.279227,-0.408335,0.822626,0.093527,0.292006,-0.378198,0.729139,0.046134,0.303019,-0.366927,0.893766,-0.017671,0.306505,-0.369701,0.972495,0.078450,0.241105,-0.458629,0.898157,-0.001664,0.591947,-0.530541,0.096502,0.589411,-0.506261,0.014322,0.497745,-0.578885,0.153525,0.506412,-0.565800,0.100162,0.442700,-0.568984,0.173364,0.449091,-0.566420,0.078169,0.266201,-0.418023,-0.016610,0.246799,-0.463565,0.014634,0.279013,-0.407679,0.093674,0.292223,-0.379266,0.045940,0.302887,-0.366609,-0.017743,0.306552,-0.369761,0.078435,0.240896,-0.458249
120,1.000000,0.723482,0.688713,0.024517,0.040585,0.110389,0.473946,-0.569863,0.000962,0.014286,0.497993,-0.579633,0.892643,0.153632,0.506513,-0.566230,0.857517,0.100144,0.442346,-0.568264,0.810711,0.173494,0.448933,-0.565324,0.703550,-0.020543,0.311155,-0.239543,-0.919445,0.039494,0.276379,-0.409051,0.001098,0.078097,0.266116,-0.418349,0.923124,-0.016527,0.246782,-0.463449,0.964971,0.014550,0.279228,-0.408340,0.837685,0.093526,0.292008,-0.378200,0.729409,0.046133,0.303028,-0.366935,0.901881,-0.017672,0.306518,-0.369713,0.980122,0.078449,0.241089,-0.458621,0.885979,-0.001668,0.591942,-0.530486,0.096528,0.589402,-0.506231,0.014399,0.497821,-0.579256,0.153557,0.506405,-0.565675,0.100165,0.442689,-0.568938,0.173337,0.449118,-0.566485,0.078169,0.266217,-0.418067,-0.016609,0.246791,-0.463562,0.014632,0.279023,-0.407729,0.093666,0.292212,-0.379254,0.045939,0.302905,-0.366617,-0.017738,0.306553,-0.369741,0.078437,0.240871,-0.458220
121,1.008333,0.723459,0.688748,0.024586,0.040369,0.110384,0.473958,-0.569925,0.000961,0.014277,0.497999,-0.579666,0.890991,0.153624,0.506528,-0.566288,0.842835,0.100142,0.442356,-0.568337,0.806668,0.173492,0.448950,-0.565409,0.695958,-0.020642,0.311151,-0.239541,-0.919445,0.039494,0.276374,-0.409044,0.001098,0.078097,0.266115,-0.418346,0.923392,-0.016528,0.246783,-0.463445,0.970091,0.014549,0.279222,-0.408331,0.819986,0.093527,0.292000,-0.378194,0.724585,0.046134,0.303015,-0.366924,0.891592,-0.017671,0.306502,-0.369698,0.970002,0.078448,0.241095,-0.458623,0.900113,-0.001651,0.591968,-0.530666,0.096532,0.589410,-0.506344,0.014392,0.497822,-0.579285,0.153556,0.506409,-0.565674,0.100148,0.442707,-0.569026,0.173342,0.449141,-0.566600,0.078174,0.266214,-0.418066,-0.016612,0.246781,-0.463530,0.014621,0.279008,-0.407647,0.093664,0.292217,-0.379265,0.045939,0.302868,-0.366565,-0.017734,0.306555,-0.369786,0.078430,0.240894,-0.458278
122,1.016667,0.723460,0.688733,0.024668,0.040559,0.110393,0.473941,-0.569835,0.000962,0.014290,0.497983,-0.579618,0.890991,0.153633,0.506510,-0.566187,0.842835,0.100149,0.442340,-0.568246,0.806668,0.173499,0.448932,-0.565291,0.695958,-0.020667,0.311119,-0.239560,-0.919450,0.039497,0.276376,-0.409045,0.001102,0.078100,0.266120,-0.418350,0.923392,-0.016528,0.246784,-0.463442,0.970091,0.014552,0.279223,-0.408330,0.819986,0.093531,0.292005,-0.378199,0.724585,0.046138,0.303017,-0.366925,0.891592,-0.017667,0.306501,-0.369694,0.970002,0.078449,0.241100,-0.458627,0.900113,-0.001658,0.591962,-0.530565,0.096511,0.589394,-0.506087,0.014402,0.497815,-0.579248,0.153553,0.506407,-0.565661,0.100164,0.442692,-0.568958,0.173358,0.449096,-0.566373,0.078177,0.266208,-0.418026,-0.016616,0.246786,-0.463544,0.014634,0.279032,-0.407726,0.093668,0.292210,-0.379256,0.045943,0.302894,-0.366624,-0.017735,0.306534,-0.369717,0.078432,0.240887,-0.458250
123,1.025000,0.723402,0.688792,0.024208,0.040857,0.110395,0.473934,-0.569887,0.000975,0.014288,0.497954,-0.579670,0.881442,0.153632,0.506511,-0.566285,0.846038,0.100156,0.442333,-0.568261,0.799534,0.173505,0.448936,-0.565332,0.679305,-0.020553,0.311142,-0.239540,-0.919450,0.039494,0.276375,-0.409044,0.001099,0.078096,0.266113,-0.418343,0.920180,-0.016529,0.246779,-0.463441,0.969852,0.014549,0.279225,-0.408332,0.844898,0.093527,0.292004,-0.378195,0.724120,0.046134,0.303023,-0.366928,0.900037,-0.017671,0.306514,-0.369704,0.979593,0.078447,0.241086,-0.458615,0.890966,-0.001675,0.591932,-0.530502,0.096511,0.589378,-0.506139,0.014411,0.497762,-0.579254,0.153558,0.506400,-0.565684,0.100166,0.442699,-0.568974,0.173342,0.449135,-0.566589,0.078170,0.266205,-0.418046,-0.016612,0.246779,-0.463528,0.014631,0.279032,-0.407748,0.093665,0.292216,-0.379269,0.045936,0.302898,-0.366604,-0.017735,0.306550,-0.369739,0.078428,0.240876,-0.458234
124,1.033333,0.723399,0.688795,0.024196,0.040854,0.110395,0.473926,-0.569840,0.000975,0.014287,0.497946,-0.579622,0.881442,0.153632,0.506505,-0.566239,0.846038,0.100156,0.442326,-0.568214,0.799534,0.173506,0.448930,-0.565287,0.679305,-0.020628,0.311188,-0.239503,-0.919443,0.039496,0.276378,-0.409049,0.001098,0.078099,0.266116,-0.418348,0.920180,-0.016524,0.246792,-0.463454,0.969852,0.014552,0.279227,-0.408338,0.844898,0.093528,0.291999,-0.378195,0.724120,0.046135,0.303018,-0.366928,0.900037,-0.017670,0.306510,-0.369707,0.979593,0.078451,0.241097,-0.458625,0.890966,-0.001683,0.591920,-0.530465,0.096514,0.589394,-0.506205,0.014402,0.497772,-0.579258,0.153555,0.506410,-0.565710,0.100176,0.442672,-0.568882,0.173354,0.449095,-0.566412,0.078178,0.266205,-0.418041,-0.016610,0.246786,-0.463538,0.014631,0.279026,-0.407712,0.093668,0.292193,-0.379212,0.045936,0.302883,-0.366586,-0.017728,0.306565,-0.369798,0.078436,0.240907,-0.458292
