Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_014,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.37.30.892 오후,Capture Start Frame,542092,Total Frames in Take,474,Total Exported Frames,474,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.723488,0.688896,0.030789,0.032228,0.121266,0.589011,-0.592679,0.000897,0.025112,0.613139,-0.601715,0.935337,0.164480,0.621547,-0.588478,0.786512,0.111060,0.557372,-0.591710,0.758877,0.184410,0.563985,-0.588814,0.744063,-0.014776,0.311458,-0.239139,-0.919559,0.039453,0.276521,-0.408607,0.001068,0.078040,0.265995,-0.417675,0.904255,-0.016523,0.246615,-0.462883,0.871650,0.014520,0.279486,-0.408007,0.845189,0.093455,0.292227,-0.377743,0.653411,0.046075,0.303569,-0.366744,0.815640,-0.017705,0.307310,-0.369766,0.809535,0.078411,0.240556,-0.457688,0.875908,-0.047596,0.141923,0.154070,0.051949,0.403319,-0.687861,0.025155,0.613011,-0.601390,0.164465,0.621323,-0.587623,0.111084,0.557802,-0.592827,0.184287,0.564089,-0.589680,0.078154,0.266232,-0.417912,-0.016626,0.246693,-0.463378,0.014605,0.279015,-0.407594,0.093629,0.292263,-0.379112,0.046075,0.303569,-0.366744,-0.017705,0.307310,-0.369766,0.078429,0.240906,-0.458141
7,0.058333,0.723534,0.688853,0.030388,0.032509,0.121251,0.589008,-0.592700,0.000898,0.025099,0.613144,-0.601740,0.908296,0.164471,0.621541,-0.588539,0.764080,0.111041,0.557372,-0.591700,0.711177,0.184392,0.563975,-0.588823,0.748642,-0.014782,0.311469,-0.239132,-0.919557,0.039452,0.276516,-0.408602,0.001069,0.078039,0.265990,-0.417669,0.903696,-0.016524,0.246612,-0.462880,0.876072,0.014518,0.279482,-0.408002,0.843398,0.093453,0.292222,-0.377736,0.663552,0.046072,0.303564,-0.366738,0.815640,-0.017707,0.307305,-0.369761,0.809535,0.078410,0.240552,-0.457683,0.853016,-0.047579,0.141905,0.154141,0.051952,0.403317,-0.687878,0.025153,0.613005,-0.601405,0.164469,0.621325,-0.587620,0.111046,0.557796,-0.592774,0.184260,0.564093,-0.589813,0.078152,0.266246,-0.417934,-0.016628,0.246682,-0.463359,0.014604,0.279015,-0.407593,0.093625,0.292241,-0.379071,0.046072,0.303564,-0.366738,-0.017707,0.307305,-0.369761,0.078427,0.240904,-0.458153
8,0.066667,0.723481,0.688925,0.029683,0.032810,0.121264,0.588989,-0.592549,0.000885,0.025104,0.613101,-0.601565,0.908296,0.164484,0.621532,-0.588460,0.764080,0.111058,0.557353,-0.591498,0.711177,0.184411,0.563968,-0.588675,0.748642,-0.014765,0.311435,-0.239170,-0.919559,0.039453,0.276514,-0.408604,0.001068,0.078040,0.265990,-0.417672,0.903696,-0.016524,0.246603,-0.462876,0.876072,0.014519,0.279479,-0.408003,0.843398,0.093454,0.292225,-0.377742,0.663552,0.046074,0.303565,-0.366743,0.815640,-0.017706,0.307303,-0.369762,0.809535,0.078410,0.240549,-0.457684,0.853016,-0.047575,0.141932,0.154051,0.051953,0.403337,-0.687905,0.025143,0.612991,-0.601327,0.164467,0.621317,-0.587616,0.111097,0.557743,-0.592448,0.184285,0.564074,-0.589566,0.078148,0.266229,-0.417897,-0.016629,0.246686,-0.463394,0.014598,0.279004,-0.407571,0.093625,0.292261,-0.379124,0.046074,0.303565,-0.366743,-0.017706,0.307303,-0.369762,0.078435,0.240887,-0.458110
9,0.075000,0.723449,0.688953,0.030247,0.032403,0.121272,0.588982,-0.592557,0.000887,0.025111,0.613092,-0.601565,0.945961,0.164486,0.621526,-0.588412,0.792416,0.111070,0.557343,-0.591551,0.758670,0.184421,0.563965,-0.588701,0.760863,-0.014781,0.311494,-0.239117,-0.919552,0.039446,0.276486,-0.408526,0.001069,0.078033,0.265959,-0.417591,0.900045,-0.016527,0.246585,-0.462806,0.861860,0.014513,0.279453,-0.407927,0.863042,0.093446,0.292189,-0.377657,0.706164,0.046066,0.303533,-0.366661,0.815640,-0.017713,0.307276,-0.369687,0.809535,0.078406,0.240521,-0.457605,0.845144,-0.047565,0.141943,0.154036,0.051951,0.403333,-0.687895,0.025154,0.612997,-0.601375,0.164440,0.621298,-0.587615,0.111137,0.557730,-0.592433,0.184288,0.564083,-0.589641,0.078145,0.266217,-0.417875,-0.016628,0.246671,-0.463343,0.014603,0.279013,-0.407612,0.093615,0.292157,-0.378819,0.046066,0.303533,-0.366661,-0.017713,0.307276,-0.369687,0.078422,0.240891,-0.458102
10,0.083333,0.723492,0.688914,0.030092,0.032419,0.121267,0.588986,-0.592553,0.000887,0.025107,0.613107,-0.601546,0.945961,0.164485,0.621526,-0.588424,0.792416,0.111061,0.557349,-0.591537,0.758670,0.184414,0.563963,-0.588703,0.760863,-0.014699,0.311553,-0.239102,-0.919537,0.039447,0.276506,-0.408586,0.001069,0.078035,0.265975,-0.417644,0.900045,-0.016520,0.246602,-0.462872,0.861860,0.014514,0.279474,-0.407991,0.863042,0.093443,0.292209,-0.377710,0.706164,0.046062,0.303557,-0.366723,0.815640,-0.017716,0.307305,-0.369759,0.809535,0.078412,0.240533,-0.457655,0.845144,-0.047564,0.141989,0.153871,0.051949,0.403316,-0.687868,0.025162,0.612988,-0.601275,0.164463,0.621320,-0.587609,0.111092,0.557730,-0.592446,0.184272,0.564089,-0.589710,0.078147,0.266242,-0.417935,-0.016624,0.246689,-0.463398,0.014603,0.279011,-0.407592,0.093609,0.292180,-0.378875,0.046062,0.303557,-0.366723,-0.017716,0.307305,-0.369759,0.078426,0.240887,-0.458133
11,0.091667,0.723497,0.688904,0.030245,0.032384,0.121246,0.589003,-0.592635,0.000891,0.025088,0.613127,-0.601639,0.904486,0.164464,0.621541,-0.588490,0.771686,0.111040,0.557365,-0.591629,0.691476,0.184391,0.563978,-0.588781,0.780467,-0.014741,0.311525,-0.239137,-0.919537,0.039447,0.276502,-0.408562,0.001068,0.078036,0.265975,-0.417623,0.906929,-0.016521,0.246595,-0.462845,0.856779,0.014514,0.279468,-0.407965,0.852867,0.093444,0.292208,-0.377690,0.702604,0.046063,0.303551,-0.366699,0.815640,-0.017716,0.307294,-0.369730,0.809535,0.078412,0.240534,-0.457635,0.860405,-0.047572,0.141960,0.153944,0.051950,0.403319,-0.687862,0.025137,0.612988,-0.601286,0.164460,0.621320,-0.587604,0.111036,0.557799,-0.592784,0.184286,0.564083,-0.589646,0.078154,0.266221,-0.417876,-0.016633,0.246696,-0.463398,0.014602,0.279013,-0.407603,0.093607,0.292190,-0.378868,0.046063,0.303551,-0.366699,-0.017716,0.307294,-0.369730,0.078436,0.240877,-0.458076
12,0.100000,0.723513,0.688885,0.030741,0.031961,0.121258,0.588992,-0.592635,0.000898,0.025101,0.613127,-0.601621,0.904486,0.164476,0.621525,-0.588442,0.771686,0.111052,0.557353,-0.591672,0.691476,0.184404,0.563962,-0.588805,0.780467,-0.014803,0.311469,-0.239134,-0.919556,0.039453,0.276508,-0.408599,0.001067,0.078040,0.265983,-0.417666,0.906929,-0.016523,0.246605,-0.462876,0.856779,0.014519,0.279474,-0.407998,0.852867,0.093454,0.292214,-0.377732,0.702604,0.046074,0.303554,-0.366734,0.815640,-0.017706,0.307295,-0.369756,0.809535,0.078411,0.240546,-0.457681,0.860405,-0.047575,0.141936,0.154047,0.051955,0.403335,-0.687914,0.025162,0.612986,-0.601239,0.164438,0.621293,-0.587622,0.111086,0.557808,-0.592842,0.184263,0.564085,-0.589771,0.078151,0.266243,-0.417939,-0.016627,0.246691,-0.463401,0.014608,0.279006,-0.407592,0.093630,0.292235,-0.379064,0.046074,0.303554,-0.366734,-0.017706,0.307295,-0.369756,0.078431,0.240879,-0.458099
13,0.108333,0.723421,0.688995,0.030229,0.032147,0.121274,0.588990,-0.592563,0.000892,0.025107,0.613092,-0.601525,0.943434,0.164485,0.621538,-0.588423,0.776017,0.111076,0.557349,-0.591563,0.754838,0.184427,0.563979,-0.588739,0.755478,-0.014711,0.311434,-0.239138,-0.919568,0.039453,0.276514,-0.408611,0.001071,0.078039,0.265985,-0.417677,0.906305,-0.016526,0.246604,-0.462881,0.864106,0.014519,0.279481,-0.408010,0.838381,0.093455,0.292222,-0.377749,0.655555,0.046076,0.303567,-0.366751,0.815640,-0.017703,0.307311,-0.369772,0.809535,0.078408,0.240540,-0.457687,0.865325,-0.047558,0.141987,0.153913,0.051955,0.403326,-0.687890,0.025141,0.612987,-0.601328,0.164467,0.621318,-0.587555,0.111136,0.557740,-0.592461,0.184284,0.564089,-0.589700,0.078150,0.266233,-0.417935,-0.016629,0.246695,-0.463407,0.014603,0.279003,-0.407583,0.093635,0.292256,-0.379115,0.046076,0.303567,-0.366751,-0.017703,0.307311,-0.369772,0.078429,0.240875,-0.458109
14,0.116667,0.723516,0.688899,0.029560,0.032703,0.121250,0.588986,-0.592548,0.000894,0.025089,0.613106,-0.601532,0.943434,0.164473,0.621526,-0.588473,0.776017,0.111041,0.557350,-0.591492,0.754838,0.184395,0.563960,-0.588694,0.755478,-0.014814,0.311435,-0.239144,-0.919565,0.039452,0.276509,-0.408595,0.001066,0.078039,0.265984,-0.417665,0.906305,-0.016527,0.246604,-0.462868,0.864106,0.014519,0.279473,-0.407993,0.838381,0.093455,0.292215,-0.377733,0.655555,0.046075,0.303555,-0.366731,0.815640,-0.017704,0.307294,-0.369748,0.809535,0.078408,0.240547,-0.457680,0.865325,-0.047567,0.141971,0.153886,0.051952,0.403321,-0.687897,0.025137,0.612991,-0.601286,0.164460,0.621323,-0.587627,0.111074,0.557727,-0.592380,0.184258,0.564074,-0.589671,0.078154,0.266224,-0.417910,-0.016634,0.246683,-0.463364,0.014602,0.279005,-0.407585,0.093630,0.292265,-0.379141,0.046075,0.303555,-0.366731,-0.017704,0.307294,-0.369748,0.078430,0.240882,-0.458092
15,0.125000,0.723482,0.688914,0.030531,0.032241,0.121272,0.588983,-0.592564,0.000886,0.025114,0.613107,-0.601574,0.945584,0.164487,0.621522,-0.588390,0.793482,0.111067,0.557344,-0.591580,0.757409,0.184418,0.563960,-0.588712,0.766376,-0.014787,0.311509,-0.239169,-0.919533,0.039441,0.276454,-0.408450,0.001068,0.078029,0.265931,-0.417513,0.872056,-0.016528,0.246546,-0.462732,0.833362,0.014507,0.279418,-0.407852,0.875335,0.093438,0.292164,-0.377579,0.685226,0.046056,0.303502,-0.366585,0.815640,-0.017724,0.307239,-0.369614,0.809535,0.078406,0.240493,-0.457527,0.831066,-0.047587,0.141902,0.154124,0.051945,0.403308,-0.687834,0.025155,0.613011,-0.601383,0.164443,0.621295,-0.587597,0.111131,0.557732,-0.592467,0.184289,0.564073,-0.589630,0.078152,0.266230,-0.417911,-0.016628,0.246680,-0.463378,0.014596,0.279007,-0.407584,0.093600,0.292168,-0.378828,0.046056,0.303502,-0.366585,-0.017724,0.307239,-0.369614,0.078434,0.240872,-0.458086
