Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_013,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.36.26.898 오후,Capture Start Frame,534412,Total Frames in Take,522,Total Exported Frames,522,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,"c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4",test1,test1,test1,test1,test1,test1,test1,test1,"test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker7","test1:Marker7","test1:Marker7","test1:Marker7",c-arm:Marker1,c-arm:Marker1,c-arm:Marker1,c-arm:Marker2,c-arm:Marker2,c-arm:Marker2,c-arm:Marker3,c-arm:Marker3,c-arm:Marker3,c-arm:Marker4,c-arm:Marker4,c-arm:Marker4,test1:Marker1,test1:Marker1,test1:Marker1,test1:Marker2,test1:Marker2,test1:Marker2,test1:Marker3,test1:Marker3,test1:Marker3,test1:Marker4,test1:Marker4,test1:Marker4,test1:Marker5,test1:Marker5,test1:Marker5,test1:Marker6,test1:Marker6,test1:Marker6,test1:Marker7,test1:Marker7,test1:Marker7
,ID,"BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","D6DE4FA8EE4A11ED1C21E954A500979C","C7350","C7350","C7350","C73B0","C73B0","C73B0","C73C0","C73C0","C73C0","C73A0","C73A0","C73A0","C7320","C7320","C7320","C7360","C7360","C7360","C7400","C7400","C7400","C7370","C7370","C7370","C7380","C7380","C7380","C7390","C7390","C7390","C7310","C7310","C7310"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.709171,0.680152,0.163922,-0.087174,0.111179,0.597396,-0.398494,0.001082,0.014646,0.621486,-0.401706,0.935922,0.153350,0.627143,-0.381747,0.921793,0.101840,0.567251,-0.408991,0.963866,0.174881,0.573703,-0.401531,0.644528,-0.020432,0.310916,-0.240083,-0.919388,0.039459,0.276373,-0.408913,0.001095,0.078069,0.266142,-0.418218,0.921524,-0.016551,0.246687,-0.463274,0.973248,0.014512,0.279199,-0.408196,0.834560,0.093486,0.292074,-0.378091,0.724687,0.046086,0.303056,-0.366817,0.886630,-0.017723,0.306483,-0.369577,0.970495,0.078431,0.241088,-0.458473,0.903540,0.014860,0.621440,-0.401839,0.153380,0.627103,-0.381438,0.101811,0.567231,-0.409131,0.174575,0.573980,-0.402892,0.078141,0.266230,-0.417925,-0.016637,0.246672,-0.463337,0.014597,0.278992,-0.407573,0.093637,0.292282,-0.379162,0.045886,0.302913,-0.366436,-0.017792,0.306535,-0.369657,0.078417,0.240903,-0.458135
1,0.008333,0.709097,0.680133,0.164160,-0.087477,0.111175,0.597412,-0.398512,0.001087,0.014638,0.621492,-0.401701,0.935922,0.153343,0.627151,-0.381744,0.921793,0.101839,0.567274,-0.409032,0.963866,0.174880,0.573730,-0.401571,0.644528,-0.020341,0.311045,-0.239989,-0.919371,0.039456,0.276350,-0.408855,0.001096,0.078066,0.266109,-0.418147,0.921524,-0.016546,0.246674,-0.463230,0.973248,0.014509,0.279181,-0.408145,0.834560,0.093478,0.292040,-0.378018,0.724687,0.046077,0.303033,-0.366758,0.886630,-0.017730,0.306474,-0.369536,0.970495,0.078435,0.241054,-0.458402,0.903540,0.014861,0.621449,-0.401834,0.153371,0.627109,-0.381538,0.101803,0.567227,-0.409088,0.174574,0.574031,-0.402931,0.078144,0.266213,-0.417901,-0.016631,0.246702,-0.463412,0.014594,0.278994,-0.407580,0.093608,0.292162,-0.378815,0.045887,0.302912,-0.366422,-0.017791,0.306523,-0.369614,0.078415,0.240876,-0.458084
2,0.016667,0.709144,0.680184,0.164110,-0.086789,0.111183,0.597395,-0.398416,0.001085,0.014654,0.621492,-0.401713,0.934238,0.153343,0.627144,-0.381644,0.946829,0.101850,0.567248,-0.408911,0.979683,0.174886,0.573697,-0.401395,0.643620,-0.020380,0.310964,-0.240052,-0.919381,0.039458,0.276368,-0.408904,0.001095,0.078068,0.266132,-0.418203,0.930327,-0.016548,0.246683,-0.463270,0.949231,0.014512,0.279196,-0.408190,0.849707,0.093483,0.292066,-0.378076,0.795718,0.046083,0.303052,-0.366809,0.898874,-0.017725,0.306484,-0.369576,0.972558,0.078434,0.241077,-0.458458,0.908934,0.014862,0.621441,-0.401786,0.153371,0.627106,-0.381460,0.101814,0.567223,-0.409060,0.174600,0.573968,-0.402612,0.078144,0.266220,-0.417913,-0.016633,0.246679,-0.463368,0.014598,0.278995,-0.407598,0.093635,0.292263,-0.379112,0.045885,0.302915,-0.366463,-0.017800,0.306536,-0.369624,0.078415,0.240883,-0.458081
3,0.025000,0.709120,0.680152,0.163938,-0.087565,0.111180,0.597405,-0.398492,0.001090,0.014640,0.621478,-0.401642,0.943376,0.153354,0.627150,-0.381748,0.952734,0.101841,0.567265,-0.409002,0.961165,0.174885,0.573727,-0.401574,0.680113,-0.020403,0.311118,-0.239948,-0.919355,0.039455,0.276351,-0.408858,0.001096,0.078066,0.266111,-0.418148,0.921970,-0.016541,0.246686,-0.463245,0.967498,0.014509,0.279183,-0.408151,0.842118,0.093474,0.292034,-0.378012,0.733655,0.046073,0.303027,-0.366756,0.894825,-0.017734,0.306470,-0.369541,0.974261,0.078439,0.241063,-0.458407,0.893949,0.014858,0.621441,-0.401769,0.153376,0.627110,-0.381523,0.101811,0.567216,-0.409078,0.174583,0.574022,-0.402912,0.078146,0.266215,-0.417897,-0.016630,0.246687,-0.463368,0.014601,0.279002,-0.407592,0.093613,0.292159,-0.378831,0.045886,0.302914,-0.366468,-0.017806,0.306516,-0.369589,0.078422,0.240886,-0.458085
4,0.033333,0.709110,0.680076,0.164088,-0.087947,0.111186,0.597413,-0.398515,0.001084,0.014645,0.621488,-0.401617,0.936325,0.153365,0.627145,-0.381762,0.942532,0.101844,0.567281,-0.409046,0.976060,0.174890,0.573738,-0.401637,0.649371,-0.020332,0.310923,-0.240086,-0.919387,0.039458,0.276370,-0.408903,0.001097,0.078068,0.266135,-0.418203,0.929140,-0.016550,0.246677,-0.463262,0.961989,0.014512,0.279198,-0.408188,0.851271,0.093485,0.292074,-0.378081,0.790018,0.046084,0.303060,-0.366812,0.909699,-0.017724,0.306490,-0.369576,0.975702,0.078432,0.241074,-0.458455,0.908040,0.014855,0.621456,-0.401761,0.153380,0.627106,-0.381460,0.101815,0.567226,-0.409057,0.174601,0.574027,-0.403050,0.078149,0.266220,-0.417906,-0.016637,0.246674,-0.463370,0.014601,0.279006,-0.407600,0.093635,0.292258,-0.379092,0.045888,0.302926,-0.366452,-0.017804,0.306526,-0.369592,0.078413,0.240890,-0.458103
5,0.041667,0.709057,0.680109,0.164262,-0.087791,0.111185,0.597406,-0.398478,0.001089,0.014645,0.621477,-0.401625,0.935782,0.153355,0.627139,-0.381704,0.923604,0.101849,0.567273,-0.409013,0.984204,0.174892,0.573733,-0.401569,0.632076,-0.020404,0.311005,-0.240016,-0.919376,0.039462,0.276365,-0.408896,0.001096,0.078072,0.266128,-0.418193,0.920138,-0.016542,0.246688,-0.463268,0.965382,0.014516,0.279194,-0.408183,0.843826,0.093486,0.292057,-0.378063,0.740271,0.046086,0.303045,-0.366798,0.892158,-0.017722,0.306481,-0.369569,0.977675,0.078439,0.241076,-0.458450,0.900553,0.014862,0.621442,-0.401801,0.153390,0.627091,-0.381419,0.101818,0.567228,-0.409101,0.174582,0.574030,-0.402902,0.078147,0.266226,-0.417933,-0.016630,0.246686,-0.463373,0.014606,0.279000,-0.407592,0.093638,0.292259,-0.379106,0.045886,0.302885,-0.366378,-0.017801,0.306518,-0.369579,0.078425,0.240890,-0.458104
