Format Version,1.23,Take Name,Take 2023-05-09 06.27.02 PM_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-09 06.29.03.091 오후,Capture Start Frame,481150,Total Frames in Take,1306,Total Exported Frames,1306,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.723654,0.688662,0.022166,0.039738,0.107935,0.579114,-0.539336,0.000966,0.011800,0.603186,-0.548714,0.904391,0.151209,0.611668,-0.535966,0.813856,0.097683,0.547522,-0.537627,0.714095,0.171049,0.554081,-0.535035,0.704226,-0.020669,0.311121,-0.240330,-0.919249,0.039411,0.276347,-0.408802,0.001089,0.078031,0.266145,-0.418096,0.935848,-0.016560,0.246645,-0.463194,0.952531,0.014462,0.279156,-0.408093,0.867138,0.093417,0.292072,-0.377955,0.800307,0.046005,0.303018,-0.366693,0.906412,-0.017805,0.306404,-0.369475,0.984382,0.078425,0.241107,-0.458362,0.910728,-0.012120,0.664313,-0.492913,0.011925,0.603067,-0.548370,0.151080,0.611451,-0.535300,0.097713,0.547919,-0.538679,0.170931,0.554254,-0.536212,0.078106,0.266266,-0.417880,-0.016655,0.246667,-0.463338,0.014556,0.278976,-0.407536,0.093532,0.292195,-0.378734,0.045809,0.302907,-0.366399,-0.017846,0.306454,-0.369586,0.078413,0.240915,-0.458045
7,0.058333,0.723672,0.688622,0.022568,0.039871,0.107946,0.579108,-0.539351,0.000960,0.011819,0.603189,-0.548794,0.903564,0.151219,0.611658,-0.535936,0.822019,0.097690,0.547516,-0.537661,0.718634,0.171055,0.554070,-0.535011,0.701300,-0.020550,0.311090,-0.240339,-0.919259,0.039410,0.276349,-0.408798,0.001086,0.078029,0.266141,-0.418090,0.935150,-0.016563,0.246637,-0.463183,0.956568,0.014461,0.279159,-0.408089,0.851872,0.093417,0.292077,-0.377954,0.800569,0.046006,0.303029,-0.366695,0.907303,-0.017804,0.306418,-0.369477,0.967645,0.078421,0.241094,-0.458349,0.907301,-0.012114,0.664302,-0.492937,0.011943,0.603063,-0.548451,0.151097,0.611446,-0.535206,0.097713,0.547919,-0.538697,0.170933,0.554239,-0.536224,0.078099,0.266250,-0.417843,-0.016657,0.246660,-0.463345,0.014557,0.278989,-0.407574,0.093532,0.292207,-0.378780,0.045817,0.302927,-0.366408,-0.017853,0.306450,-0.369519,0.078413,0.240904,-0.458016
8,0.066667,0.723617,0.688711,0.021902,0.039699,0.107942,0.579117,-0.539351,0.000969,0.011800,0.603176,-0.548695,0.907492,0.151214,0.611676,-0.536010,0.808725,0.097694,0.547524,-0.537627,0.718893,0.171060,0.554092,-0.535070,0.700807,-0.020596,0.311062,-0.240380,-0.919257,0.039410,0.276342,-0.408787,0.001089,0.078029,0.266140,-0.418083,0.933601,-0.016564,0.246627,-0.463170,0.955691,0.014461,0.279150,-0.408077,0.850732,0.093417,0.292076,-0.377947,0.779270,0.046006,0.303022,-0.366684,0.906819,-0.017804,0.306404,-0.369461,0.985589,0.078421,0.241094,-0.458343,0.910463,-0.012115,0.664311,-0.492929,0.011923,0.603061,-0.548365,0.151091,0.611446,-0.535291,0.097715,0.547916,-0.538681,0.170951,0.554273,-0.536248,0.078105,0.266259,-0.417858,-0.016659,0.246650,-0.463318,0.014559,0.278969,-0.407517,0.093526,0.292226,-0.378810,0.045814,0.302904,-0.366387,-0.017854,0.306429,-0.369474,0.078407,0.240906,-0.458039
9,0.075000,0.723623,0.688704,0.021963,0.039681,0.107942,0.579119,-0.539363,0.000967,0.011801,0.603180,-0.548710,0.904137,0.151214,0.611678,-0.536016,0.817845,0.097693,0.547526,-0.537643,0.716864,0.171060,0.554093,-0.535081,0.710641,-0.020600,0.311089,-0.240364,-0.919252,0.039410,0.276345,-0.408793,0.001088,0.078029,0.266142,-0.418087,0.940222,-0.016562,0.246633,-0.463179,0.960477,0.014461,0.279154,-0.408084,0.848701,0.093416,0.292076,-0.377950,0.792964,0.046005,0.303023,-0.366689,0.904404,-0.017806,0.306407,-0.369469,0.983046,0.078423,0.241098,-0.458348,0.921828,-0.012117,0.664312,-0.492904,0.011925,0.603063,-0.548367,0.151086,0.611458,-0.535333,0.097708,0.547922,-0.538704,0.170954,0.554262,-0.536221,0.078097,0.266273,-0.417899,-0.016655,0.246648,-0.463306,0.014553,0.278972,-0.407514,0.093526,0.292211,-0.378759,0.045814,0.302902,-0.366380,-0.017849,0.306438,-0.369510,0.078412,0.240923,-0.458089
10,0.083333,0.723622,0.688686,0.022218,0.039872,0.107943,0.579115,-0.539337,0.000969,0.011808,0.603178,-0.548743,0.904207,0.151213,0.611672,-0.535960,0.817771,0.097692,0.547522,-0.537626,0.715285,0.171057,0.554087,-0.535017,0.701368,-0.020543,0.311091,-0.240331,-0.919262,0.039407,0.276349,-0.408802,0.001091,0.078026,0.266141,-0.418094,0.935749,-0.016566,0.246638,-0.463187,0.962392,0.014459,0.279160,-0.408093,0.865665,0.093415,0.292077,-0.377958,0.792953,0.046004,0.303029,-0.366700,0.902978,-0.017806,0.306420,-0.369482,0.978641,0.078418,0.241093,-0.458353,0.917072,-0.012107,0.664321,-0.492979,0.011935,0.603061,-0.548401,0.151082,0.611448,-0.535279,0.097711,0.547919,-0.538693,0.170952,0.554265,-0.536193,0.078096,0.266267,-0.417881,-0.016658,0.246643,-0.463306,0.014560,0.279008,-0.407588,0.093525,0.292205,-0.378769,0.045812,0.302910,-0.366384,-0.017847,0.306455,-0.369548,0.078409,0.240915,-0.458073
11,0.091667,0.723617,0.688712,0.022050,0.039611,0.107942,0.579115,-0.539347,0.000971,0.011800,0.603175,-0.548692,0.911072,0.151213,0.611674,-0.535991,0.814637,0.097694,0.547522,-0.537635,0.720880,0.171060,0.554089,-0.535069,0.708468,-0.020626,0.311102,-0.240332,-0.919255,0.039407,0.276346,-0.408796,0.001089,0.078027,0.266142,-0.418090,0.933784,-0.016566,0.246640,-0.463185,0.952866,0.014458,0.279156,-0.408087,0.859138,0.093414,0.292072,-0.377951,0.794699,0.046003,0.303020,-0.366690,0.904725,-0.017807,0.306407,-0.369470,0.982145,0.078419,0.241100,-0.458353,0.916967,-0.012112,0.664312,-0.492967,0.011921,0.603064,-0.548377,0.151087,0.611448,-0.535297,0.097715,0.547913,-0.538681,0.170956,0.554263,-0.536218,0.078099,0.266258,-0.417864,-0.016650,0.246670,-0.463350,0.014555,0.278985,-0.407558,0.093526,0.292203,-0.378754,0.045812,0.302906,-0.366380,-0.017851,0.306437,-0.369518,0.078406,0.240921,-0.458074
12,0.100000,0.723647,0.688677,0.021517,0.039947,0.107955,0.579113,-0.539357,0.000975,0.011815,0.603176,-0.548702,0.898112,0.151232,0.611670,-0.536055,0.805720,0.097703,0.547523,-0.537604,0.713259,0.171071,0.554083,-0.535069,0.703410,-0.020625,0.311128,-0.240318,-0.919250,0.039409,0.276347,-0.408796,0.001091,0.078028,0.266142,-0.418088,0.937934,-0.016562,0.246643,-0.463188,0.963389,0.014460,0.279157,-0.408087,0.864921,0.093414,0.292071,-0.377947,0.779474,0.046003,0.303020,-0.366688,0.904055,-0.017807,0.306409,-0.369472,0.977084,0.078422,0.241101,-0.458351,0.895286,-0.012106,0.664320,-0.493001,0.011925,0.603053,-0.548330,0.151134,0.611450,-0.535316,0.097718,0.547911,-0.538683,0.170949,0.554263,-0.536235,0.078098,0.266269,-0.417886,-0.016659,0.246648,-0.463297,0.014554,0.278995,-0.407581,0.093533,0.292214,-0.378810,0.045808,0.302904,-0.366379,-0.017854,0.306450,-0.369539,0.078414,0.240896,-0.457986
13,0.108333,0.723606,0.688727,0.021896,0.039630,0.107946,0.579107,-0.539304,0.000970,0.011803,0.603163,-0.548636,0.891820,0.151217,0.611668,-0.535965,0.823591,0.097699,0.547514,-0.537583,0.703386,0.171066,0.554084,-0.535033,0.698793,-0.020566,0.311082,-0.240355,-0.919258,0.039407,0.276348,-0.408802,0.001089,0.078026,0.266142,-0.418095,0.937034,-0.016566,0.246634,-0.463187,0.953621,0.014458,0.279157,-0.408093,0.848238,0.093414,0.292078,-0.377960,0.798614,0.046003,0.303028,-0.366700,0.921710,-0.017807,0.306414,-0.369480,0.984020,0.078418,0.241096,-0.458355,0.911580,-0.012111,0.664313,-0.492928,0.011934,0.603035,-0.548244,0.151087,0.611449,-0.535307,0.097714,0.547919,-0.538697,0.170954,0.554263,-0.536219,0.078095,0.266273,-0.417891,-0.016653,0.246658,-0.463349,0.014547,0.278979,-0.407520,0.093527,0.292200,-0.378748,0.045814,0.302932,-0.366469,-0.017848,0.306443,-0.369520,0.078412,0.240907,-0.458056
14,0.116667,0.723617,0.688709,0.022160,0.039574,0.107943,0.579112,-0.539336,0.000972,0.011802,0.603173,-0.548687,0.901624,0.151213,0.611670,-0.535969,0.817625,0.097695,0.547518,-0.537632,0.711922,0.171061,0.554086,-0.535057,0.707682,-0.020540,0.311130,-0.240291,-0.919259,0.039406,0.276345,-0.408789,0.001089,0.078025,0.266134,-0.418078,0.930829,-0.016566,0.246640,-0.463179,0.955881,0.014458,0.279158,-0.408082,0.863154,0.093412,0.292067,-0.377941,0.777872,0.046002,0.303023,-0.366685,0.899688,-0.017807,0.306418,-0.369472,0.983070,0.078418,0.241088,-0.458338,0.915823,-0.012112,0.664313,-0.492950,0.011928,0.603054,-0.548334,0.151084,0.611447,-0.535287,0.097712,0.547918,-0.538712,0.170956,0.554259,-0.536208,0.078097,0.266244,-0.417835,-0.016649,0.246659,-0.463333,0.014554,0.278994,-0.407569,0.093521,0.292214,-0.378810,0.045815,0.302903,-0.366351,-0.017852,0.306448,-0.369513,0.078404,0.240913,-0.458051
15,0.125000,0.723624,0.688705,0.021810,0.039737,0.107945,0.579113,-0.539322,0.000971,0.011803,0.603173,-0.548663,0.906614,0.151218,0.611672,-0.535991,0.807339,0.097695,0.547521,-0.537592,0.715120,0.171063,0.554087,-0.535042,0.701234,-0.020554,0.311090,-0.240354,-0.919255,0.039406,0.276341,-0.408781,0.001088,0.078026,0.266135,-0.418073,0.940562,-0.016566,0.246627,-0.463166,0.958770,0.014457,0.279151,-0.408072,0.854750,0.093412,0.292072,-0.377937,0.796931,0.046001,0.303022,-0.366678,0.911619,-0.017809,0.306409,-0.369460,0.984127,0.078419,0.241088,-0.458332,0.914737,-0.012119,0.664299,-0.492939,0.011929,0.603054,-0.548332,0.151089,0.611446,-0.535265,0.097712,0.547926,-0.538657,0.170955,0.554258,-0.536220,0.078097,0.266253,-0.417879,-0.016658,0.246644,-0.463302,0.014552,0.278975,-0.407527,0.093526,0.292201,-0.378731,0.045816,0.302916,-0.366396,-0.017860,0.306435,-0.369486,0.078413,0.240912,-0.458040
16,0.133333,0.723614,0.688709,0.021925,0.039771,0.107942,0.579118,-0.539355,0.000971,0.011802,0.603176,-0.548714,0.906614,0.151214,0.611678,-0.536011,0.807339,0.097694,0.547525,-0.537631,0.715120,0.171060,0.554093,-0.535064,0.701234,-0.020597,0.311071,-0.240351,-0.919262,0.039408,0.276344,-0.408791,0.001090,0.078027,0.266140,-0.418086,0.940562,-0.016567,0.246633,-0.463175,0.958770,0.014459,0.279154,-0.408081,0.854750,0.093416,0.292074,-0.377949,0.796931,0.046005,0.303022,-0.366687,0.911619,-0.017805,0.306408,-0.369465,0.984127,0.078418,0.241095,-0.458347,0.914737,-0.012114,0.664308,-0.492931,0.011926,0.603061,-0.548378,0.151085,0.611451,-0.535319,0.097714,0.547923,-0.538699,0.170954,0.554268,-0.536223,0.078097,0.266253,-0.417857,-0.016658,0.246638,-0.463282,0.014556,0.278994,-0.407567,0.093530,0.292218,-0.378799,0.045813,0.302908,-0.366388,-0.017849,0.306442,-0.369521,0.078410,0.240911,-0.458043
