Format Version,1.23,Take Name,Take 2023-04-19 05.14.56 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-04-19 05.14.56.983 오후,Capture Start Frame,207273,Total Frames in Take,258,Total Exported Frames,258,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,"c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4",test1,test1,test1,test1,test1,test1,test1,test1,"test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker7","test1:Marker7","test1:Marker7","test1:Marker7",c-arm:Marker1,c-arm:Marker1,c-arm:Marker1,c-arm:Marker2,c-arm:Marker2,c-arm:Marker2,c-arm:Marker3,c-arm:Marker3,c-arm:Marker3,c-arm:Marker4,c-arm:Marker4,c-arm:Marker4,test1:Marker1,test1:Marker1,test1:Marker1,test1:Marker2,test1:Marker2,test1:Marker2,test1:Marker3,test1:Marker3,test1:Marker3,test1:Marker4,test1:Marker4,test1:Marker4,test1:Marker5,test1:Marker5,test1:Marker5,test1:Marker6,test1:Marker6,test1:Marker6,test1:Marker7,test1:Marker7,test1:Marker7
,ID,"BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","BE1BCB5ACDF511ED1C21E954A5007A9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","8089B12FDE8811ED1C21E954A5008B9C","C5A70","C5A70","C5A70","C5B40","C5B40","C5B40","C5B80","C5B80","C5B80","C5B20","C5B20","C5B20","C64E0","C64E0","C64E0","C6510","C6510","C6510","C64F0","C64F0","C64F0","C6260","C6260","C6260","C6520","C6520","C6520","C64C0","C64C0","C64C0","C6160","C6160","C6160"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.135229,-0.008954,-0.512428,-0.847968,0.070332,0.400203,-0.001852,0.000970,0.164583,0.374299,0.016994,0.961003,0.050412,0.448395,-0.016833,0.873044,0.062737,0.368233,0.003285,0.900847,0.003596,0.409883,-0.010855,0.830530,-0.195641,-0.559627,-0.433036,-0.678986,-0.037359,0.047992,-0.059962,0.001086,-0.051254,0.078713,-0.083147,0.887994,-0.034956,0.027946,-0.044994,0.920384,0.012722,0.002100,-0.025990,0.893186,-0.099356,0.003480,-0.024797,0.824160,0.012527,0.052734,-0.064697,0.857429,-0.003033,0.091073,-0.093074,0.945580,-0.098165,0.079896,-0.083035,0.846016,0.164463,0.374253,0.017083,0.050348,0.448409,-0.017336,0.062892,0.368270,0.003648,0.003663,0.409846,-0.010182,-0.050897,0.078819,-0.082898,-0.035050,0.027983,-0.045296,0.012376,0.002062,-0.025743,-0.098863,0.003620,-0.024315,0.012599,0.052856,-0.064145,-0.003228,0.090987,-0.093118,-0.098255,0.079933,-0.082427
1,0.008333,0.135271,-0.009221,-0.512404,-0.847973,0.070332,0.400182,-0.001820,0.000976,0.164587,0.374273,0.016998,0.963542,0.050412,0.448371,-0.016809,0.864868,0.062735,0.368215,0.003332,0.862342,0.003593,0.409867,-0.010799,0.845723,-0.195632,-0.559515,-0.433159,-0.679003,-0.037357,0.047993,-0.059938,0.001085,-0.051250,0.078718,-0.083120,0.894481,-0.034955,0.027945,-0.044974,0.926253,0.012722,0.002101,-0.025965,0.894759,-0.099356,0.003467,-0.024797,0.823167,0.012530,0.052742,-0.064661,0.854122,-0.003029,0.091086,-0.093033,0.944372,-0.098161,0.079896,-0.083019,0.851022,0.164463,0.374223,0.017055,0.050349,0.448397,-0.017345,0.062904,0.368260,0.003854,0.003649,0.409821,-0.010186,-0.050898,0.078816,-0.082909,-0.035044,0.027983,-0.045252,0.012372,0.002066,-0.025733,-0.098868,0.003602,-0.024303,0.012610,0.052872,-0.064098,-0.003227,0.090992,-0.093072,-0.098253,0.079940,-0.082431
2,0.016667,0.135193,-0.009239,-0.512438,-0.847965,0.070328,0.400194,-0.001841,0.000975,0.164587,0.374289,0.016962,0.963542,0.050403,0.448384,-0.016823,0.864868,0.062734,0.368226,0.003308,0.862342,0.003588,0.409876,-0.010811,0.845723,-0.195649,-0.559606,-0.433059,-0.678986,-0.037358,0.047994,-0.059930,0.001083,-0.051252,0.078716,-0.083114,0.894481,-0.034955,0.027948,-0.044963,0.926253,0.012723,0.002102,-0.025959,0.894759,-0.099355,0.003480,-0.024770,0.823167,0.012529,0.052737,-0.064664,0.854122,-0.003031,0.091078,-0.093039,0.944372,-0.098163,0.079899,-0.083004,0.851022,0.164460,0.374240,0.017009,0.050341,0.448402,-0.017331,0.062904,0.368271,0.003811,0.003647,0.409834,-0.010188,-0.050906,0.078808,-0.082895,-0.035045,0.027983,-0.045259,0.012373,0.002059,-0.025733,-0.098866,0.003619,-0.024309,0.012605,0.052862,-0.064111,-0.003219,0.091003,-0.093031,-0.098257,0.079938,-0.082402
3,0.025000,0.135481,-0.009039,-0.512398,-0.847946,0.070333,0.400205,-0.001911,0.000971,0.164581,0.374307,0.016960,0.963197,0.050418,0.448391,-0.016920,0.869942,0.062736,0.368239,0.003242,0.882638,0.003599,0.409884,-0.010927,0.824180,-0.195706,-0.559628,-0.433048,-0.678959,-0.037357,0.047995,-0.059934,0.001086,-0.051253,0.078719,-0.083115,0.892612,-0.034954,0.027948,-0.044968,0.915662,0.012726,0.002098,-0.025971,0.894859,-0.099352,0.003482,-0.024769,0.816359,0.012529,0.052736,-0.064674,0.858531,-0.003033,0.091079,-0.093044,0.946535,-0.098164,0.079904,-0.082999,0.846500,0.164446,0.374256,0.016991,0.050358,0.448407,-0.017436,0.062913,0.368286,0.003674,0.003659,0.409837,-0.010228,-0.050898,0.078821,-0.082896,-0.035048,0.027978,-0.045291,0.012376,0.002059,-0.025741,-0.098854,0.003626,-0.024249,0.012597,0.052865,-0.064127,-0.003227,0.090992,-0.093033,-0.098250,0.079947,-0.082393
4,0.033333,0.135092,-0.009128,-0.512498,-0.847946,0.070328,0.400193,-0.001828,0.000977,0.164590,0.374297,0.016974,0.963197,0.050397,0.448384,-0.016797,0.869942,0.062738,0.368222,0.003311,0.882638,0.003587,0.409867,-0.010800,0.824180,-0.195664,-0.559572,-0.433082,-0.678996,-0.037357,0.047994,-0.059947,0.001087,-0.051251,0.078718,-0.083130,0.892612,-0.034956,0.027947,-0.044981,0.915662,0.012722,0.002099,-0.025977,0.894859,-0.099357,0.003478,-0.024793,0.816359,0.012529,0.052737,-0.064678,0.858531,-0.003029,0.091080,-0.093051,0.946535,-0.098161,0.079901,-0.083022,0.846500,0.164461,0.374255,0.016920,0.050340,0.448407,-0.017349,0.062908,0.368252,0.003883,0.003649,0.409827,-0.010133,-0.050901,0.078811,-0.082937,-0.035048,0.027980,-0.045285,0.012374,0.002058,-0.025742,-0.098859,0.003630,-0.024259,0.012603,0.052868,-0.064098,-0.003221,0.090993,-0.093113,-0.098250,0.079941,-0.082407
5,0.041667,0.135179,-0.009160,-0.512471,-0.847948,0.070324,0.400195,-0.001866,0.000970,0.164583,0.374297,0.016945,0.967241,0.050396,0.448384,-0.016845,0.886689,0.062732,0.368226,0.003279,0.884549,0.003583,0.409871,-0.010842,0.839583,-0.195658,-0.559573,-0.433074,-0.679001,-0.037358,0.047996,-0.059928,0.001085,-0.051251,0.078719,-0.083111,0.898474,-0.034957,0.027948,-0.044962,0.929185,0.012720,0.002100,-0.025956,0.889804,-0.099358,0.003480,-0.024774,0.822834,0.012529,0.052738,-0.064659,0.854742,-0.003029,0.091080,-0.093032,0.942392,-0.098162,0.079903,-0.083004,0.848486,0.164460,0.374253,0.016943,0.050345,0.448398,-0.017295,0.062893,0.368266,0.003710,0.003640,0.409830,-0.010205,-0.050894,0.078805,-0.082938,-0.035044,0.028000,-0.045226,0.012374,0.002064,-0.025686,-0.098867,0.003617,-0.024281,0.012602,0.052867,-0.064097,-0.003231,0.090988,-0.093093,-0.098254,0.079945,-0.082406
