Format Version,1.23,Take Name,Take 2023-05-20 07.22.07 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-20 07.22.08.515 오후,Capture Start Frame,1194492,Total Frames in Take,183,Total Exported Frames,183,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
142,1.183333,0.032752,-0.072547,0.189335,-0.978681,-0.108803,0.504782,0.283024,0.000996,-0.064272,0.558872,0.414358,0.854325,-0.107691,0.539227,0.149559,0.823040,-0.085793,0.556529,0.238035,0.786265,-0.081557,0.511947,0.448763,0.961950,-0.158818,0.439841,0.198143,0.879699,-0.147605,0.446611,0.265209,0.953440,-0.140588,0.478020,0.169406,0.856181,-0.092066,0.520005,0.282890,0.847976,-0.100993,0.492071,0.380875,0.952811,-0.314258,-0.621244,0.036579,-0.716910,-0.364693,0.252887,0.421623,0.001238,-0.401076,0.271697,0.417474,0.910019,-0.363860,0.245129,0.395790,0.860727,-0.424637,0.273943,0.373170,0.943965,-0.362891,0.261524,0.459156,0.971904,-0.329619,0.233488,0.422325,0.898615,-0.400287,0.287391,0.480811,0.976301,-0.305325,0.232214,0.465601,0.817307,-0.329832,0.217704,0.358697,0.813983,-0.063769,0.558579,0.414385,-0.108179,0.538923,0.149972,-0.084995,0.556347,0.237789,-0.081552,0.512039,0.448884,-0.159283,0.439809,0.198025,-0.147771,0.446547,0.265153,-0.141140,0.478156,0.169323,-0.091968,0.520579,0.282715,-0.101178,0.492053,0.380908,-0.401420,0.271696,0.417579,-0.364075,0.245539,0.395481,-0.424497,0.273789,0.373253,-0.362794,0.261514,0.459100,-0.329939,0.233424,0.422084,-0.400326,0.287329,0.480871,-0.305473,0.232179,0.466316,-0.330520,0.217425,0.358636
143,1.191667,0.032748,-0.072578,0.189348,-0.978676,-0.108796,0.504779,0.283024,0.000996,-0.064255,0.558866,0.414356,0.854325,-0.107691,0.539226,0.149559,0.823040,-0.085787,0.556526,0.238034,0.786265,-0.081539,0.511940,0.448761,0.961950,-0.158818,0.439842,0.198144,0.879699,-0.147601,0.446610,0.265209,0.953440,-0.140588,0.478020,0.169407,0.856181,-0.092058,0.520002,0.282888,0.847976,-0.100981,0.492066,0.380874,0.952811,-0.314255,-0.621242,0.036547,-0.716915,-0.364696,0.252883,0.421627,0.001237,-0.401080,0.271692,0.417477,0.910019,-0.363862,0.245126,0.395794,0.860727,-0.424639,0.273937,0.373173,0.943965,-0.362895,0.261519,0.459160,0.971904,-0.329621,0.233486,0.422329,0.898615,-0.400293,0.287384,0.480814,0.976301,-0.305328,0.232211,0.465606,0.817307,-0.329832,0.217704,0.358701,0.813983,-0.063755,0.558576,0.414377,-0.108188,0.538924,0.149973,-0.084984,0.556345,0.237783,-0.081551,0.512033,0.448889,-0.159240,0.439807,0.198022,-0.147788,0.446546,0.265154,-0.141182,0.478164,0.169329,-0.091944,0.520567,0.282720,-0.101167,0.492051,0.380909,-0.401448,0.271697,0.417588,-0.363999,0.245544,0.395462,-0.424499,0.273785,0.373259,-0.362801,0.261516,0.459110,-0.329932,0.233425,0.422076,-0.400326,0.287307,0.480871,-0.305543,0.232174,0.466344,-0.330531,0.217414,0.358645
144,1.200000,0.032760,-0.072504,0.189416,-0.978668,-0.108801,0.504780,0.283027,0.000996,-0.064272,0.558869,0.414363,0.855531,-0.107672,0.539219,0.149560,0.821395,-0.085779,0.556521,0.238038,0.784936,-0.081568,0.511947,0.448768,0.960252,-0.158819,0.439843,0.198144,0.889805,-0.147611,0.446614,0.265211,0.948586,-0.140580,0.478017,0.169408,0.846025,-0.092062,0.520000,0.282893,0.849777,-0.101002,0.492071,0.380879,0.952293,-0.314223,-0.621274,0.036601,-0.716898,-0.364679,0.252887,0.421618,0.001237,-0.401063,0.271696,0.417471,0.903764,-0.363848,0.245127,0.395786,0.862259,-0.424627,0.273937,0.373169,0.943972,-0.362874,0.261526,0.459151,0.973269,-0.329605,0.233489,0.422319,0.898849,-0.400269,0.287394,0.480806,0.974827,-0.305307,0.232218,0.465594,0.807635,-0.329822,0.217701,0.358693,0.810291,-0.063727,0.558573,0.414374,-0.108169,0.538917,0.149975,-0.084988,0.556346,0.237790,-0.081598,0.512047,0.448904,-0.159271,0.439810,0.198025,-0.147786,0.446548,0.265155,-0.141180,0.478162,0.169325,-0.091958,0.520561,0.282732,-0.101176,0.492051,0.380904,-0.401408,0.271698,0.417583,-0.364027,0.245524,0.395467,-0.424503,0.273787,0.373258,-0.362797,0.261509,0.459101,-0.329922,0.233433,0.422073,-0.400311,0.287333,0.480860,-0.305488,0.232183,0.466323,-0.330480,0.217426,0.358623
145,1.208333,0.032751,-0.072500,0.189405,-0.978671,-0.108817,0.504779,0.283026,0.000998,-0.064290,0.558867,0.414363,0.842077,-0.107687,0.539221,0.149560,0.818944,-0.085795,0.556522,0.238038,0.779213,-0.081585,0.511944,0.448767,0.960360,-0.158832,0.439843,0.198142,0.879940,-0.147625,0.446613,0.265209,0.955815,-0.140594,0.478018,0.169406,0.847142,-0.092077,0.520000,0.282893,0.850194,-0.101018,0.492069,0.380878,0.922168,-0.314199,-0.621272,0.036586,-0.716911,-0.364695,0.252880,0.421624,0.001236,-0.401080,0.271687,0.417475,0.901438,-0.363863,0.245119,0.395792,0.863651,-0.424643,0.273927,0.373172,0.942855,-0.362892,0.261521,0.459156,0.972182,-0.329620,0.233484,0.422326,0.901034,-0.400289,0.287387,0.480810,0.973843,-0.305323,0.232215,0.465601,0.814214,-0.329835,0.217694,0.358700,0.812219,-0.063731,0.558573,0.414375,-0.108200,0.538923,0.149975,-0.084969,0.556340,0.237785,-0.081570,0.512038,0.448894,-0.159297,0.439810,0.198027,-0.147778,0.446544,0.265153,-0.141182,0.478162,0.169323,-0.091930,0.520556,0.282725,-0.101326,0.492059,0.380919,-0.401457,0.271695,0.417589,-0.364020,0.245532,0.395471,-0.424497,0.273769,0.373252,-0.362794,0.261516,0.459103,-0.329926,0.233429,0.422081,-0.400335,0.287315,0.480870,-0.305500,0.232175,0.466322,-0.330527,0.217409,0.358639
146,1.216667,0.032749,-0.072462,0.189430,-0.978669,-0.108829,0.504786,0.283027,0.000997,-0.064310,0.558873,0.414366,0.847276,-0.107688,0.539225,0.149560,0.819586,-0.085802,0.556527,0.238040,0.784572,-0.081610,0.511952,0.448770,0.962545,-0.158841,0.439851,0.198139,0.884983,-0.147639,0.446621,0.265207,0.957549,-0.140599,0.478025,0.169404,0.849728,-0.092089,0.520006,0.282894,0.853297,-0.101038,0.492077,0.380879,0.917464,-0.314266,-0.621231,0.036526,-0.716920,-0.364706,0.252886,0.421625,0.001239,-0.401090,0.271695,0.417476,0.904236,-0.363871,0.245130,0.395792,0.864996,-0.424648,0.273942,0.373170,0.947569,-0.362907,0.261521,0.459159,0.979833,-0.329631,0.233489,0.422328,0.896617,-0.400306,0.287384,0.480813,0.974342,-0.305340,0.232213,0.465606,0.813091,-0.329839,0.217710,0.358699,0.811610,-0.063769,0.558589,0.414390,-0.108201,0.538928,0.149971,-0.084997,0.556353,0.237787,-0.081571,0.512036,0.448888,-0.159284,0.439819,0.198019,-0.147782,0.446552,0.265149,-0.141179,0.478163,0.169325,-0.091967,0.520556,0.282730,-0.101365,0.492076,0.380927,-0.401457,0.271701,0.417585,-0.364032,0.245531,0.395468,-0.424528,0.273790,0.373252,-0.362838,0.261517,0.459117,-0.329962,0.233428,0.422087,-0.400340,0.287310,0.480876,-0.305509,0.232181,0.466333,-0.330534,0.217426,0.358634
147,1.225000,0.032755,-0.072441,0.189366,-0.978683,-0.108812,0.504781,0.283025,0.000997,-0.064304,0.558875,0.414366,0.847276,-0.107670,0.539219,0.149558,0.819586,-0.085790,0.556524,0.238038,0.784572,-0.081599,0.511952,0.448769,0.962545,-0.158812,0.439839,0.198136,0.884983,-0.147613,0.446611,0.265204,0.957549,-0.140574,0.478014,0.169402,0.849728,-0.092073,0.520003,0.282893,0.853297,-0.101023,0.492074,0.380878,0.917464,-0.314461,-0.620922,0.035448,-0.717157,-0.364780,0.252839,0.421617,0.001220,-0.401178,0.271613,0.417443,0.904236,-0.363899,0.245121,0.395774,0.864996,-0.424676,0.273898,0.373107,0.947569,-0.363044,0.261422,0.459166,0.979833,-0.329684,0.233481,0.422342,0.896617,-0.400502,0.287212,0.480804,0.974342,-0.305452,0.232169,0.465653,0.813091,-0.329783,0.217793,0.358691,0.811610,-0.063757,0.558583,0.414382,-0.108193,0.538924,0.149969,-0.084971,0.556349,0.237790,-0.081544,0.512044,0.448880,-0.159261,0.439799,0.198017,-0.147770,0.446547,0.265153,-0.141169,0.478163,0.169322,-0.091964,0.520554,0.282734,-0.101330,0.492064,0.380917,-0.401436,0.271704,0.417583,-0.364057,0.245534,0.395474,-0.424522,0.273786,0.373257,-0.362820,0.261513,0.459107,-0.329993,0.233431,0.422091,-0.400454,0.286995,0.480703,-0.305499,0.232175,0.466321,-0.330535,0.217411,0.358638
148,1.233333,0.032766,-0.072507,0.189407,-0.978670,-0.108801,0.504780,0.283026,0.000997,-0.064271,0.558870,0.414360,0.844874,-0.107673,0.539217,0.149558,0.817924,-0.085780,0.556521,0.238036,0.781762,-0.081566,0.511949,0.448766,0.961378,-0.158818,0.439842,0.198144,0.883392,-0.147609,0.446613,0.265210,0.955558,-0.140580,0.478015,0.169406,0.845282,-0.092061,0.520000,0.282891,0.854015,-0.101000,0.492072,0.380877,0.922510,-0.314230,-0.621246,0.036578,-0.716920,-0.364687,0.252884,0.421619,0.001238,-0.401070,0.271693,0.417470,0.923229,-0.363854,0.245125,0.395787,0.866587,-0.424631,0.273936,0.373165,0.939559,-0.362886,0.261523,0.459152,0.937893,-0.329612,0.233487,0.422322,0.899700,-0.400283,0.287390,0.480805,0.939049,-0.305318,0.232215,0.465599,0.832675,-0.329825,0.217700,0.358696,0.788718,-0.063743,0.558579,0.414376,-0.108199,0.538926,0.149977,-0.084975,0.556337,0.237784,-0.081579,0.512045,0.448892,-0.159291,0.439813,0.198025,-0.147776,0.446543,0.265155,-0.141179,0.478156,0.169321,-0.091936,0.520558,0.282728,-0.101155,0.492054,0.380900,-0.401419,0.271700,0.417579,-0.364019,0.245533,0.395467,-0.424528,0.273779,0.373252,-0.362818,0.261505,0.459110,-0.329956,0.233427,0.422085,-0.400298,0.287327,0.480855,-0.305480,0.232181,0.466320,-0.330539,0.217418,0.358636
149,1.241667,0.032757,-0.072515,0.189345,-0.978681,-0.108796,0.504776,0.283025,0.000994,-0.064271,0.558868,0.414360,0.848119,-0.107675,0.539218,0.149559,0.821744,-0.085782,0.556521,0.238036,0.784891,-0.081560,0.511944,0.448765,0.951876,-0.158807,0.439834,0.198142,0.876901,-0.147598,0.446605,0.265208,0.950139,-0.140574,0.478011,0.169405,0.849452,-0.092058,0.519998,0.282891,0.852601,-0.100992,0.492066,0.380876,0.955931,-0.314191,-0.621273,0.036497,-0.716918,-0.364688,0.252885,0.421618,0.001236,-0.401074,0.271688,0.417469,0.913571,-0.363853,0.245128,0.395785,0.860174,-0.424635,0.273928,0.373165,0.944479,-0.362888,0.261523,0.459151,0.986881,-0.329609,0.233494,0.422320,0.909377,-0.400290,0.287382,0.480805,0.975533,-0.305315,0.232225,0.465597,0.810834,-0.329818,0.217711,0.358693,0.813368,-0.063738,0.558578,0.414380,-0.108174,0.538919,0.149971,-0.084978,0.556346,0.237785,-0.081617,0.512048,0.448916,-0.159284,0.439806,0.198023,-0.147777,0.446541,0.265149,-0.141155,0.478145,0.169324,-0.091991,0.520562,0.282731,-0.101165,0.492042,0.380902,-0.401405,0.271693,0.417569,-0.364061,0.245539,0.395469,-0.424502,0.273773,0.373251,-0.362846,0.261518,0.459119,-0.329851,0.233437,0.422056,-0.400325,0.287310,0.480862,-0.305513,0.232187,0.466326,-0.330506,0.217426,0.358634
150,1.250000,0.032758,-0.072500,0.189393,-0.978673,-0.108794,0.504780,0.283021,0.000994,-0.064268,0.558870,0.414357,0.850731,-0.107666,0.539220,0.149554,0.812201,-0.085774,0.556522,0.238032,0.759465,-0.081562,0.511947,0.448762,0.953824,-0.158808,0.439842,0.198137,0.874417,-0.147601,0.446613,0.265204,0.944384,-0.140571,0.478016,0.169401,0.844743,-0.092055,0.520001,0.282887,0.854997,-0.100995,0.492071,0.380872,0.957206,-0.314239,-0.621242,0.036567,-0.716920,-0.364724,0.252882,0.421626,0.001237,-0.401107,0.271691,0.417476,0.910895,-0.363890,0.245124,0.395794,0.862964,-0.424667,0.273935,0.373172,0.943853,-0.362923,0.261520,0.459159,0.982148,-0.329649,0.233485,0.422329,0.904841,-0.400320,0.287386,0.480812,0.972733,-0.305356,0.232212,0.465606,0.809410,-0.329860,0.217700,0.358702,0.816864,-0.063748,0.558578,0.414378,-0.108213,0.538926,0.149977,-0.084870,0.556340,0.237758,-0.081608,0.512052,0.448906,-0.159295,0.439812,0.198016,-0.147807,0.446546,0.265152,-0.141170,0.478157,0.169317,-0.091983,0.520556,0.282735,-0.101163,0.492050,0.380898,-0.401449,0.271693,0.417578,-0.364079,0.245532,0.395480,-0.424523,0.273784,0.373255,-0.362864,0.261511,0.459120,-0.329925,0.233422,0.422074,-0.400378,0.287318,0.480876,-0.305561,0.232177,0.466339,-0.330534,0.217420,0.358634
151,1.258333,0.032751,-0.072473,0.189408,-0.978672,-0.108815,0.504776,0.283023,0.000997,-0.064295,0.558865,0.414362,0.850731,-0.107678,0.539216,0.149557,0.812201,-0.085791,0.556518,0.238036,0.759465,-0.081592,0.511943,0.448766,0.953824,-0.158826,0.439839,0.198137,0.874417,-0.147622,0.446610,0.265204,0.944384,-0.140586,0.478014,0.169401,0.844743,-0.092075,0.519997,0.282891,0.854997,-0.101021,0.492067,0.380875,0.957206,-0.314260,-0.621227,0.036583,-0.716923,-0.364700,0.252882,0.421621,0.001238,-0.401082,0.271693,0.417471,0.910895,-0.363867,0.245123,0.395789,0.862964,-0.424642,0.273938,0.373166,0.943853,-0.362899,0.261519,0.459154,0.982148,-0.329627,0.233482,0.422325,0.904841,-0.400295,0.287387,0.480807,0.972733,-0.305334,0.232208,0.465602,0.809410,-0.329838,0.217698,0.358698,0.816864,-0.063733,0.558569,0.414373,-0.108204,0.538919,0.149967,-0.084978,0.556342,0.237782,-0.081626,0.512042,0.448918,-0.159248,0.439809,0.198013,-0.147774,0.446542,0.265147,-0.141179,0.478150,0.169320,-0.091948,0.520555,0.282725,-0.101347,0.492060,0.380922,-0.401469,0.271695,0.417585,-0.364004,0.245538,0.395460,-0.424500,0.273783,0.373248,-0.362851,0.261514,0.459120,-0.329947,0.233417,0.422079,-0.400305,0.287318,0.480859,-0.305522,0.232171,0.466330,-0.330519,0.217415,0.358634
152,1.266667,0.032748,-0.072521,0.189294,-0.978691,-0.108820,0.504781,0.283021,0.000997,-0.064299,0.558875,0.414358,0.840447,-0.107704,0.539227,0.149556,0.821426,-0.085812,0.556530,0.238034,0.771884,-0.081582,0.511947,0.448761,0.961889,-0.158825,0.439837,0.198137,0.878845,-0.147616,0.446607,0.265204,0.952545,-0.140596,0.478016,0.169401,0.852022,-0.092084,0.520006,0.282888,0.848568,-0.101014,0.492070,0.380872,0.925946,-0.314278,-0.621223,0.036581,-0.716920,-0.364707,0.252884,0.421622,0.001236,-0.401089,0.271696,0.417472,0.906033,-0.363874,0.245126,0.395789,0.863996,-0.424648,0.273943,0.373167,0.944890,-0.362907,0.261521,0.459155,0.980212,-0.329634,0.233484,0.422325,0.896403,-0.400302,0.287389,0.480809,0.979293,-0.305342,0.232208,0.465602,0.811767,-0.329845,0.217701,0.358697,0.825244,-0.063735,0.558576,0.414369,-0.108199,0.538923,0.149972,-0.084956,0.556340,0.237780,-0.081539,0.512036,0.448878,-0.159293,0.439802,0.198017,-0.147784,0.446539,0.265149,-0.141166,0.478157,0.169322,-0.091949,0.520569,0.282711,-0.101307,0.492061,0.380914,-0.401450,0.271705,0.417576,-0.364059,0.245532,0.395477,-0.424517,0.273787,0.373251,-0.362841,0.261506,0.459113,-0.329968,0.233426,0.422086,-0.400304,0.287323,0.480858,-0.305541,0.232171,0.466327,-0.330483,0.217423,0.358626
153,1.275000,0.032750,-0.072480,0.189363,-0.978681,-0.108820,0.504780,0.283022,0.000997,-0.064304,0.558872,0.414361,0.844381,-0.107688,0.539222,0.149556,0.820981,-0.085802,0.556525,0.238035,0.787909,-0.081596,0.511948,0.448764,0.952179,-0.158827,0.439840,0.198136,0.878733,-0.147623,0.446611,0.265203,0.961169,-0.140591,0.478016,0.169401,0.849729,-0.092082,0.520002,0.282890,0.847818,-0.101024,0.492071,0.380874,0.915254,-0.314217,-0.621272,0.036467,-0.716910,-0.364686,0.252888,0.421617,0.001237,-0.401073,0.271690,0.417469,0.904801,-0.363851,0.245132,0.395784,0.863390,-0.424634,0.273934,0.373165,0.943868,-0.362887,0.261522,0.459151,0.976698,-0.329608,0.233497,0.422318,0.897819,-0.400289,0.287379,0.480807,0.968086,-0.305315,0.232225,0.465595,0.809182,-0.329816,0.217718,0.358690,0.822436,-0.063758,0.558572,0.414382,-0.108188,0.538918,0.149969,-0.085009,0.556349,0.237789,-0.081629,0.512050,0.448922,-0.159296,0.439805,0.198017,-0.147747,0.446543,0.265140,-0.141170,0.478155,0.169320,-0.091951,0.520567,0.282704,-0.101359,0.492068,0.380924,-0.401439,0.271690,0.417573,-0.363989,0.245549,0.395458,-0.424494,0.273783,0.373254,-0.362803,0.261524,0.459111,-0.329924,0.233435,0.422066,-0.400368,0.287304,0.480873,-0.305520,0.232185,0.466329,-0.330463,0.217435,0.358621
154,1.283333,0.032764,-0.072450,0.189446,-0.978666,-0.108808,0.504780,0.283019,0.000995,-0.064290,0.558871,0.414358,0.844381,-0.107663,0.539215,0.149551,0.820981,-0.085778,0.556519,0.238031,0.787909,-0.081592,0.511951,0.448762,0.952179,-0.158821,0.439844,0.198133,0.878733,-0.147619,0.446616,0.265201,0.961169,-0.140577,0.478016,0.169397,0.849729,-0.092067,0.520000,0.282887,0.847818,-0.101019,0.492074,0.380872,0.915254,-0.314228,-0.621250,0.036557,-0.716919,-0.364704,0.252882,0.421620,0.001236,-0.401088,0.271689,0.417471,0.904801,-0.363870,0.245123,0.395788,0.863390,-0.424648,0.273932,0.373166,0.943868,-0.362903,0.261520,0.459153,0.976698,-0.329628,0.233485,0.422323,0.897819,-0.400301,0.287384,0.480807,0.968086,-0.305335,0.232214,0.465600,0.809182,-0.329840,0.217700,0.358696,0.822436,-0.063759,0.558586,0.414382,-0.108171,0.538915,0.149967,-0.084971,0.556346,0.237778,-0.081573,0.512040,0.448892,-0.159278,0.439818,0.198011,-0.147779,0.446547,0.265146,-0.141183,0.478152,0.169319,-0.091946,0.520552,0.282724,-0.101275,0.492064,0.380897,-0.401432,0.271694,0.417580,-0.363990,0.245533,0.395458,-0.424530,0.273778,0.373254,-0.362821,0.261515,0.459108,-0.329988,0.233424,0.422083,-0.400371,0.287314,0.480870,-0.305534,0.232175,0.466332,-0.330486,0.217421,0.358625
155,1.291667,0.032759,-0.072424,0.189380,-0.978681,-0.108824,0.504780,0.283025,0.000997,-0.064320,0.558876,0.414366,0.849280,-0.107677,0.539216,0.149557,0.819736,-0.085799,0.556522,0.238038,0.784187,-0.081617,0.511953,0.448770,0.960526,-0.158823,0.439838,0.198136,0.881547,-0.147626,0.446611,0.265204,0.954279,-0.140583,0.478012,0.169401,0.843435,-0.092085,0.520002,0.282893,0.852810,-0.101038,0.492074,0.380878,0.935707,-0.314234,-0.621260,0.036563,-0.716907,-0.364690,0.252886,0.421614,0.001238,-0.401074,0.271694,0.417466,0.909807,-0.363858,0.245127,0.395782,0.865167,-0.424636,0.273937,0.373163,0.946675,-0.362888,0.261524,0.459147,0.976618,-0.329615,0.233489,0.422316,0.891007,-0.400285,0.287389,0.480802,0.970573,-0.305320,0.232217,0.465592,0.809912,-0.329829,0.217705,0.358689,0.823005,-0.063749,0.558578,0.414379,-0.108170,0.538919,0.149967,-0.085009,0.556347,0.237788,-0.081632,0.512053,0.448911,-0.159295,0.439803,0.198017,-0.147780,0.446545,0.265148,-0.141170,0.478153,0.169320,-0.091986,0.520560,0.282731,-0.101334,0.492066,0.380917,-0.401439,0.271697,0.417575,-0.364063,0.245536,0.395467,-0.424507,0.273786,0.373244,-0.362770,0.261512,0.459100,-0.329927,0.233436,0.422064,-0.400309,0.287319,0.480857,-0.305523,0.232180,0.466324,-0.330509,0.217417,0.358626
156,1.300000,0.032756,-0.072554,0.189382,-0.978671,-0.108804,0.504781,0.283018,0.000996,-0.064266,0.558869,0.414350,0.848833,-0.107690,0.539224,0.149552,0.825574,-0.085790,0.556525,0.238028,0.783131,-0.081555,0.511945,0.448756,0.960808,-0.158826,0.439844,0.198137,0.875070,-0.147612,0.446614,0.265203,0.951457,-0.140593,0.478020,0.169400,0.851114,-0.092065,0.520002,0.282882,0.847928,-0.100994,0.492070,0.380868,0.955045,-0.314220,-0.621271,0.036554,-0.716905,-0.364709,0.252885,0.421619,0.001238,-0.401094,0.271692,0.417471,0.903620,-0.363877,0.245126,0.395786,0.863170,-0.424657,0.273934,0.373168,0.942925,-0.362907,0.261523,0.459152,0.985467,-0.329633,0.233489,0.422320,0.896373,-0.400305,0.287387,0.480807,0.978221,-0.305338,0.232218,0.465596,0.813159,-0.329847,0.217704,0.358693,0.814031,-0.063737,0.558575,0.414371,-0.108157,0.538910,0.149964,-0.084978,0.556348,0.237779,-0.081562,0.512040,0.448880,-0.159311,0.439816,0.198020,-0.147786,0.446547,0.265148,-0.141166,0.478158,0.169319,-0.091982,0.520580,0.282711,-0.101170,0.492048,0.380898,-0.401465,0.271687,0.417577,-0.364039,0.245537,0.395463,-0.424503,0.273786,0.373250,-0.362864,0.261505,0.459117,-0.329965,0.233430,0.422078,-0.400326,0.287324,0.480864,-0.305510,0.232187,0.466322,-0.330531,0.217420,0.358628
157,1.308333,0.032772,-0.072522,0.189424,-0.978665,-0.108795,0.504780,0.283020,0.000997,-0.064260,0.558870,0.414353,0.853857,-0.107671,0.539216,0.149553,0.815853,-0.085774,0.556520,0.238029,0.789228,-0.081555,0.511950,0.448760,0.955105,-0.158818,0.439843,0.198141,0.878251,-0.147607,0.446615,0.265207,0.950549,-0.140579,0.478016,0.169402,0.846359,-0.092055,0.520000,0.282885,0.852831,-0.100992,0.492073,0.380872,0.963264,-0.314235,-0.621232,0.036547,-0.716932,-0.364703,0.252885,0.421616,0.001239,-0.401086,0.271693,0.417465,0.901959,-0.363868,0.245127,0.395784,0.863102,-0.424645,0.273937,0.373160,0.944311,-0.362903,0.261523,0.459149,0.975526,-0.329627,0.233489,0.422321,0.905799,-0.400302,0.287387,0.480802,0.969669,-0.305336,0.232216,0.465598,0.811918,-0.329836,0.217704,0.358693,0.816518,-0.063751,0.558584,0.414367,-0.108204,0.538923,0.149968,-0.084987,0.556345,0.237782,-0.081587,0.512049,0.448906,-0.159287,0.439812,0.198016,-0.147784,0.446551,0.265147,-0.141173,0.478155,0.169325,-0.091935,0.520554,0.282726,-0.101136,0.492051,0.380888,-0.401462,0.271700,0.417577,-0.364022,0.245540,0.395460,-0.424512,0.273781,0.373248,-0.362818,0.261509,0.459103,-0.329897,0.233434,0.422063,-0.400371,0.287318,0.480874,-0.305513,0.232181,0.466329,-0.330509,0.217420,0.358630
158,1.316667,0.032751,-0.072488,0.189316,-0.978689,-0.108819,0.504785,0.283020,0.000997,-0.064304,0.558879,0.414358,0.853857,-0.107692,0.539228,0.149554,0.815853,-0.085806,0.556532,0.238033,0.789228,-0.081592,0.511953,0.448761,0.955105,-0.158821,0.439841,0.198133,0.878251,-0.147616,0.446612,0.265201,0.950549,-0.140589,0.478019,0.169398,0.846359,-0.092082,0.520009,0.282887,0.852831,-0.101019,0.492075,0.380871,0.963264,-0.314244,-0.621243,0.036610,-0.716916,-0.364705,0.252885,0.421615,0.001236,-0.401087,0.271696,0.417466,0.901959,-0.363873,0.245125,0.395783,0.863102,-0.424649,0.273940,0.373162,0.944311,-0.362902,0.261524,0.459148,0.975526,-0.329632,0.233485,0.422318,0.905799,-0.400297,0.287394,0.480801,0.969669,-0.305337,0.232213,0.465594,0.811918,-0.329846,0.217697,0.358692,0.816518,-0.063741,0.558584,0.414370,-0.108168,0.538921,0.149964,-0.084976,0.556353,0.237785,-0.081602,0.512049,0.448907,-0.159284,0.439807,0.198017,-0.147800,0.446549,0.265148,-0.141183,0.478160,0.169317,-0.091956,0.520573,0.282708,-0.101347,0.492067,0.380919,-0.401451,0.271700,0.417579,-0.364039,0.245535,0.395469,-0.424527,0.273785,0.373248,-0.362823,0.261516,0.459104,-0.329898,0.233426,0.422061,-0.400354,0.287325,0.480868,-0.305529,0.232176,0.466326,-0.330502,0.217418,0.358620
