Format Version,1.23,Take Name,Take 2023-05-20 07.17.24 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-05-20 07.17.24.101 오후,Capture Start Frame,1160359,Total Frames in Take,131,Total Exported Frames,131,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,probe,probe,probe,probe,probe,probe,probe,probe,"probe:Marker1","probe:Marker1","probe:Marker1","probe:Marker1","probe:Marker2","probe:Marker2","probe:Marker2","probe:Marker2","probe:Marker3","probe:Marker3","probe:Marker3","probe:Marker3","probe:Marker4","probe:Marker4","probe:Marker4","probe:Marker4",c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,c-arm,"c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker1","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker2","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker3","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4","c-arm:Marker4","c-arm:Marker5","c-arm:Marker5","c-arm:Marker5","c-arm:Marker5","c-arm:Marker6","c-arm:Marker6","c-arm:Marker6","c-arm:Marker6","c-arm:Marker7","c-arm:Marker7","c-arm:Marker7","c-arm:Marker7","c-arm:Marker8","c-arm:Marker8","c-arm:Marker8","c-arm:Marker8","c-arm:Marker9","c-arm:Marker9","c-arm:Marker9","c-arm:Marker9",test1,test1,test1,test1,test1,test1,test1,test1,"test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker1","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker2","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker3","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker4","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker5","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker6","test1:Marker7","test1:Marker7","test1:Marker7","test1:Marker7","test1:Marker8","test1:Marker8","test1:Marker8","test1:Marker8",c-arm:Marker1,c-arm:Marker1,c-arm:Marker1,c-arm:Marker2,c-arm:Marker2,c-arm:Marker2,c-arm:Marker3,c-arm:Marker3,c-arm:Marker3,c-arm:Marker4,c-arm:Marker4,c-arm:Marker4,c-arm:Marker5,c-arm:Marker5,c-arm:Marker5,c-arm:Marker6,c-arm:Marker6,c-arm:Marker6,c-arm:Marker7,c-arm:Marker7,c-arm:Marker7,c-arm:Marker8,c-arm:Marker8,c-arm:Marker8,c-arm:Marker9,c-arm:Marker9,c-arm:Marker9,test1:Marker1,test1:Marker1,test1:Marker1,test1:Marker2,test1:Marker2,test1:Marker2,test1:Marker3,test1:Marker3,test1:Marker3,test1:Marker4,test1:Marker4,test1:Marker4,test1:Marker5,test1:Marker5,test1:Marker5,test1:Marker6,test1:Marker6,test1:Marker6,test1:Marker7,test1:Marker7,test1:Marker7,test1:Marker8,test1:Marker8,test1:Marker8
,ID,"36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","36FC8609F6E211ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","CA3FDF66F6F111ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","775DCA43F6F211ED1C21E954A500999C","D22C0","D22C0","D22C0","D2300","D2300","D2300","D22D0","D22D0","D22D0","D24D0","D24D0","D24D0","D2330","D2330","D2330","D2320","D2320","D2320","D2310","D2310","D2310","D22E0","D22E0","D22E0","D22F0","D22F0","D22F0","D23A0","D23A0","D23A0","D2380","D2380","D2380","D23B0","D23B0","D23B0","D2370","D2370","D2370","D2360","D2360","D2360","D2390","D2390","D2390","D2500","D2500","D2500","D2350","D2350","D2350"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,0.032777,-0.072484,0.189424,-0.978668,-0.108800,0.504777,0.283036,0.000993,-0.064275,0.558870,0.414371,0.842319,-0.107666,0.539210,0.149568,0.820492,-0.085776,0.556516,0.238046,0.785539,-0.081572,0.511951,0.448777,0.957422,-0.158816,0.439837,0.198155,0.881111,-0.147610,0.446611,0.265221,0.957954,-0.140576,0.478010,0.169417,0.853122,-0.092060,0.519997,0.282902,0.850871,-0.101004,0.492072,0.380889,0.960449,0.325152,0.598884,-0.067441,0.728742,-0.388330,0.220552,0.450082,0.001292,-0.423153,0.241733,0.444294,0.918814,-0.387356,0.211912,0.424536,0.874631,-0.445288,0.244181,0.399271,0.934256,-0.386931,0.230266,0.487368,0.916622,-0.354762,0.198763,0.452407,0.828181,-0.422957,0.259400,0.507113,0.942237,-0.331798,0.197199,0.496395,0.747815,-0.354382,0.180957,0.389316,0.906786,-0.063718,0.558574,0.414382,-0.108168,0.538913,0.149988,-0.084977,0.556331,0.237794,-0.081603,0.512051,0.448911,-0.159275,0.439804,0.198035,-0.147751,0.446544,0.265159,-0.141141,0.478147,0.169332,-0.091959,0.520560,0.282735,-0.101159,0.492048,0.380910,-0.423453,0.241713,0.444416,-0.387642,0.212249,0.424299,-0.445091,0.244013,0.399227,-0.387227,0.230138,0.487283,-0.355425,0.198622,0.452297,-0.422773,0.259461,0.507240,-0.332294,0.197150,0.497272,-0.354660,0.180798,0.389126
1,0.008333,,,,,,,,,,,,,,,,,,,,,,,,,0.032782,-0.072455,0.189437,-0.978667,-0.108791,0.504774,0.283037,0.000991,-0.064271,0.558869,0.414373,0.842319,-0.107649,0.539204,0.149568,0.820492,-0.085763,0.556511,0.238046,0.785539,-0.081572,0.511950,0.448779,0.957422,-0.158803,0.439833,0.198154,0.881111,-0.147601,0.446608,0.265221,0.957954,-0.140561,0.478005,0.169416,0.853122,-0.092051,0.519993,0.282904,0.850871,-0.101000,0.492071,0.380890,0.960449,0.325184,0.598853,-0.067380,0.728759,-0.388325,0.220551,0.450083,0.001291,-0.423148,0.241732,0.444293,0.918814,-0.387348,0.211914,0.424536,0.874631,-0.445278,0.244183,0.399269,0.934256,-0.386930,0.230261,0.487371,0.916622,-0.354757,0.198763,0.452409,0.828181,-0.422959,0.259392,0.507115,0.942237,-0.331798,0.197195,0.496399,0.747815,-0.354370,0.180963,0.389317,0.906786,-0.063686,0.558566,0.414371,-0.108145,0.538903,0.149985,-0.084972,0.556337,0.237792,-0.081606,0.512047,0.448912,-0.159223,0.439801,0.198035,-0.147764,0.446542,0.265159,-0.141131,0.478139,0.169333,-0.091954,0.520553,0.282749,-0.101142,0.492048,0.380906,-0.423501,0.241713,0.444422,-0.387689,0.212247,0.424314,-0.445083,0.244018,0.399227,-0.387197,0.230136,0.487280,-0.355380,0.198627,0.452284,-0.422779,0.259445,0.507242,-0.332285,0.197149,0.497275,-0.354636,0.180798,0.389127
2,0.016667,,,,,,,,,,,,,,,,,,,,,,,,,0.032764,-0.072541,0.189361,-0.978676,-0.108798,0.504778,0.283034,0.000992,-0.064264,0.558869,0.414366,0.846721,-0.107683,0.539218,0.149567,0.821501,-0.085785,0.556522,0.238043,0.786367,-0.081552,0.511945,0.448772,0.963922,-0.158815,0.439837,0.198154,0.887547,-0.147602,0.446608,0.265220,0.950875,-0.140583,0.478013,0.169416,0.847594,-0.092060,0.520000,0.282899,0.853195,-0.100989,0.492069,0.380885,0.966530,0.325180,0.598823,-0.067386,0.728786,-0.388314,0.220555,0.450078,0.001288,-0.423136,0.241736,0.444284,0.930679,-0.387335,0.211916,0.424531,0.867227,-0.445263,0.244186,0.399258,0.929005,-0.386922,0.230266,0.487365,0.929170,-0.354746,0.198766,0.452407,0.816338,-0.422951,0.259398,0.507105,0.944594,-0.331790,0.197199,0.496398,0.750737,-0.354355,0.180964,0.389315,0.902394,-0.063726,0.558575,0.414375,-0.108173,0.538914,0.149987,-0.084987,0.556344,0.237795,-0.081520,0.512036,0.448880,-0.159246,0.439799,0.198030,-0.147778,0.446540,0.265163,-0.141168,0.478163,0.169335,-0.091943,0.520551,0.282735,-0.101119,0.492044,0.380903,-0.423390,0.241725,0.444395,-0.387687,0.212247,0.424310,-0.445038,0.244019,0.399212,-0.387163,0.230150,0.487272,-0.355460,0.198621,0.452311,-0.422780,0.259449,0.507236,-0.332270,0.197148,0.497271,-0.354655,0.180800,0.389128
3,0.025000,,,,,,,,,,,,,,,,,,,,,,,,,0.032775,-0.072520,0.189369,-0.978676,-0.108801,0.504776,0.283030,0.000994,-0.064272,0.558871,0.414363,0.850145,-0.107680,0.539213,0.149563,0.821982,-0.085786,0.556519,0.238039,0.788113,-0.081562,0.511949,0.448770,0.963778,-0.158816,0.439833,0.198151,0.885421,-0.147606,0.446607,0.265217,0.954840,-0.140582,0.478009,0.169413,0.856088,-0.092063,0.519998,0.282896,0.847623,-0.100996,0.492070,0.380882,0.960443,0.325146,0.598880,-0.067394,0.728753,-0.388312,0.220552,0.450077,0.001291,-0.423135,0.241731,0.444288,0.916156,-0.387335,0.211913,0.424530,0.868682,-0.445269,0.244178,0.399264,0.933351,-0.386915,0.230265,0.487363,0.921471,-0.354742,0.198766,0.452402,0.823052,-0.422943,0.259395,0.507108,0.940743,-0.331780,0.197201,0.496391,0.748821,-0.354358,0.180962,0.389311,0.907080,-0.063750,0.558578,0.414385,-0.108166,0.538903,0.149982,-0.084994,0.556341,0.237794,-0.081536,0.512040,0.448880,-0.159258,0.439803,0.198034,-0.147762,0.446541,0.265154,-0.141136,0.478142,0.169330,-0.091939,0.520568,0.282718,-0.101150,0.492040,0.380905,-0.423446,0.241715,0.444412,-0.387682,0.212237,0.424305,-0.445068,0.244010,0.399217,-0.387191,0.230142,0.487279,-0.355427,0.198624,0.452294,-0.422750,0.259455,0.507230,-0.332266,0.197152,0.497269,-0.354635,0.180806,0.389119
4,0.033333,,,,,,,,,,,,,,,,,,,,,,,,,0.032775,-0.072534,0.189381,-0.978672,-0.108791,0.504775,0.283032,0.000990,-0.064256,0.558869,0.414364,0.850145,-0.107673,0.539212,0.149565,0.821982,-0.085775,0.556517,0.238041,0.788113,-0.081547,0.511946,0.448771,0.963778,-0.158810,0.439834,0.198154,0.885421,-0.147597,0.446607,0.265220,0.954840,-0.140575,0.478009,0.169415,0.856088,-0.092052,0.519996,0.282897,0.847623,-0.100984,0.492068,0.380884,0.960443,0.325195,0.598827,-0.067404,0.728774,-0.388318,0.220554,0.450075,0.001290,-0.423139,0.241736,0.444283,0.916156,-0.387340,0.211916,0.424529,0.868682,-0.445267,0.244188,0.399258,0.933351,-0.386924,0.230265,0.487362,0.921471,-0.354751,0.198763,0.452403,0.823052,-0.422952,0.259398,0.507104,0.940743,-0.331794,0.197195,0.496394,0.748821,-0.354362,0.180962,0.389311,0.907080,-0.063722,0.558577,0.414382,-0.108161,0.538908,0.149982,-0.084976,0.556349,0.237782,-0.081584,0.512042,0.448906,-0.159279,0.439804,0.198034,-0.147759,0.446544,0.265160,-0.141160,0.478143,0.169336,-0.091926,0.520550,0.282731,-0.101155,0.492051,0.380910,-0.423429,0.241722,0.444399,-0.387656,0.212246,0.424300,-0.445098,0.244025,0.399225,-0.387225,0.230136,0.487276,-0.355358,0.198631,0.452279,-0.422846,0.259447,0.507250,-0.332250,0.197156,0.497264,-0.354651,0.180794,0.389121
5,0.041667,,,,,,,,,,,,,,,,,,,,,,,,,0.032771,-0.072459,0.189400,-0.978674,-0.108822,0.504781,0.283035,0.000994,-0.064306,0.558876,0.414372,0.847861,-0.107683,0.539215,0.149567,0.822393,-0.085798,0.556521,0.238045,0.785711,-0.081603,0.511955,0.448777,0.957647,-0.158830,0.439839,0.198150,0.878621,-0.147628,0.446613,0.265217,0.954201,-0.140590,0.478013,0.169413,0.848665,-0.092083,0.520002,0.282902,0.852092,-0.101030,0.492076,0.380888,0.956356,0.325134,0.598896,-0.067355,0.728749,-0.388328,0.220550,0.450081,0.001290,-0.423153,0.241727,0.444292,0.921700,-0.387351,0.211913,0.424534,0.872217,-0.445287,0.244174,0.399269,0.940842,-0.386931,0.230262,0.487367,0.915376,-0.354756,0.198767,0.452405,0.841553,-0.422962,0.259389,0.507113,0.953200,-0.331794,0.197203,0.496394,0.754186,-0.354371,0.180965,0.389313,0.903712,-0.063740,0.558575,0.414383,-0.108183,0.538913,0.149984,-0.084994,0.556337,0.237792,-0.081599,0.512054,0.448906,-0.159249,0.439804,0.198032,-0.147745,0.446541,0.265155,-0.141165,0.478157,0.169329,-0.091928,0.520562,0.282727,-0.101336,0.492067,0.380931,-0.423424,0.241713,0.444400,-0.387698,0.212238,0.424314,-0.445120,0.244007,0.399231,-0.387221,0.230142,0.487285,-0.355394,0.198630,0.452285,-0.422818,0.259441,0.507253,-0.332294,0.197154,0.497278,-0.354649,0.180804,0.389117
